input;measured;model;input
3.000000;67.851954;89.969410;3.000000
3.000000;67.298296;89.969476;3.000000
3.000000;67.801621;89.969534;3.000000
3.000000;69.160599;89.969586;3.000000
3.000000;68.556609;89.969632;3.000000
3.000000;69.714257;89.969673;3.000000
3.000000;70.972570;89.969710;3.000000
3.000000;71.727558;89.969742;3.000000
3.000000;73.841524;89.969771;3.000000
3.000000;72.784541;89.969796;3.000000
3.000000;73.740859;89.969819;3.000000
3.000000;73.942189;89.969839;3.000000
3.000000;67.096966;89.969857;3.000000
3.000000;74.495847;89.969873;3.000000
3.000000;70.519577;89.969887;3.000000
3.000000;64.077014;89.969900;3.000000
3.000000;64.429342;89.969911;3.000000
3.000000;65.888985;89.969921;3.000000
3.000000;66.794971;89.969930;3.000000
3.000000;65.637323;89.969938;3.000000
3.000000;65.637323;89.969945;3.000000
3.000000;66.593641;89.969951;3.000000
3.000000;65.788320;89.969956;3.000000
3.000000;66.341978;89.969961;3.000000
3.000000;67.046633;89.969965;3.000000
3.000000;67.398961;89.969969;3.000000
3.000000;68.757939;89.969973;3.000000
3.000000;69.613592;89.969976;3.000000
3.000000;68.204281;89.969978;3.000000
3.000000;68.053284;89.969981;3.000000
3.000000;68.506276;89.969983;3.000000
3.000000;67.499626;89.969985;3.000000
3.000000;67.902286;89.969987;3.000000
3.000000;68.657274;89.969988;3.000000
3.000000;68.506276;89.969989;3.000000
3.000000;69.663924;89.969991;3.000000
3.000000;70.318247;89.969992;3.000000
3.000000;68.757939;89.969993;3.000000
3.000000;68.455944;89.969993;3.000000
3.000000;68.707607;89.969994;3.000000
3.000000;67.700956;89.969995;3.000000
3.000000;67.952619;89.969995;3.000000
3.000000;68.556609;89.969996;3.000000
3.000000;68.757939;89.969996;3.000000
3.000000;69.915587;89.969997;3.000000
3.000000;70.469245;89.969997;3.000000
3.000000;68.959269;89.969997;3.000000
3.000000;69.009602;89.969998;3.000000
3.000000;69.361929;89.969998;3.000000
3.000000;68.304946;89.969998;3.000000
3.000000;68.808272;89.969998;3.000000
3.000000;69.613592;89.969999;3.000000
3.000000;69.865255;89.969999;3.000000
3.000000;71.173900;89.969999;3.000000
3.000000;72.029553;89.969999;3.000000
3.000000;70.368580;89.969999;3.000000
3.000000;70.670575;89.969999;3.000000
3.000000;70.972570;89.969999;3.000000
3.000000;70.016252;89.969999;3.000000
3.000000;70.368580;89.969999;3.000000
3.000000;70.972570;89.970000;3.000000
3.000000;71.073235;89.970000;3.000000
3.000000;72.281216;89.970000;3.000000
3.000000;72.834873;89.970000;3.000000
3.000000;71.224233;89.970000;3.000000
3.000000;70.922238;89.970000;3.000000
3.000000;71.022903;89.970000;3.000000
3.000000;70.066585;89.970000;3.000000
3.000000;70.016252;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;70.167250;89.970000;3.000000
3.000000;71.073235;89.970000;3.000000
3.000000;71.425563;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;68.959269;89.970000;3.000000
3.000000;69.261264;89.970000;3.000000
3.000000;67.600291;89.970000;3.000000
3.000000;67.549958;89.970000;3.000000
3.000000;68.204281;89.970000;3.000000
3.000000;67.549958;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;66.291645;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;64.077014;89.970000;3.000000
3.000000;67.499626;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;69.965920;89.970000;3.000000
3.000000;75.200502;89.970000;3.000000
3.000000;74.848174;89.970000;3.000000
3.000000;72.180551;89.970000;3.000000
3.000000;70.922238;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;68.204281;89.970000;3.000000
3.000000;67.398961;89.970000;3.000000
3.000000;67.147298;89.970000;3.000000
3.000000;66.090315;89.970000;3.000000
3.000000;66.039983;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;74.344849;89.970000;3.000000
3.000000;72.885206;89.970000;3.000000
3.000000;72.029553;89.970000;3.000000
3.000000;69.814922;89.970000;3.000000
3.000000;67.197631;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;63.674354;89.970000;3.000000
3.000000;74.395182;89.970000;3.000000
3.000000;73.237534;89.970000;3.000000
3.000000;71.224233;89.970000;3.000000
3.000000;70.016252;89.970000;3.000000
3.000000;69.714257;89.970000;3.000000
3.000000;68.606941;89.970000;3.000000
3.000000;68.304946;89.970000;3.000000
3.000000;67.549958;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;74.596512;89.970000;3.000000
3.000000;72.482546;89.970000;3.000000
3.000000;71.274565;89.970000;3.000000
3.000000;70.821573;89.970000;3.000000
3.000000;70.066585;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;66.492975;89.970000;3.000000
3.000000;64.932667;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;74.445514;89.970000;3.000000
3.000000;73.438864;89.970000;3.000000
3.000000;73.539529;89.970000;3.000000
3.000000;73.438864;89.970000;3.000000
3.000000;73.438864;89.970000;3.000000
3.000000;73.489196;89.970000;3.000000
3.000000;71.928888;89.970000;3.000000
3.000000;71.677225;89.970000;3.000000
3.000000;72.130218;89.970000;3.000000
3.000000;71.526228;89.970000;3.000000
3.000000;72.230883;89.970000;3.000000
3.000000;73.589861;89.970000;3.000000
3.000000;62.617371;89.970000;3.000000
3.000000;63.624022;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;64.077014;89.970000;3.000000
3.000000;64.429342;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;66.392310;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;69.210932;89.970000;3.000000
3.000000;70.922238;89.970000;3.000000
3.000000;72.482546;89.970000;3.000000
3.000000;72.079886;89.970000;3.000000
3.000000;72.532878;89.970000;3.000000
3.000000;74.143519;89.970000;3.000000
3.000000;71.173900;89.970000;3.000000
3.000000;63.724687;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;69.915587;89.970000;3.000000
3.000000;69.210932;89.970000;3.000000
3.000000;69.965920;89.970000;3.000000
3.000000;71.324898;89.970000;3.000000
3.000000;71.173900;89.970000;3.000000
3.000000;72.079886;89.970000;3.000000
3.000000;74.042854;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;65.687655;89.970000;3.000000
3.000000;64.781670;89.970000;3.000000
3.000000;65.083665;89.970000;3.000000
3.000000;65.586990;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;65.435992;89.970000;3.000000
3.000000;66.090315;89.970000;3.000000
3.000000;65.989650;89.970000;3.000000
3.000000;66.643973;89.970000;3.000000
3.000000;66.543308;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;68.707607;89.970000;3.000000
3.000000;73.740859;89.970000;3.000000
3.000000;73.036204;89.970000;3.000000
3.000000;72.784541;89.970000;3.000000
3.000000;72.180551;89.970000;3.000000
3.000000;71.979221;89.970000;3.000000
3.000000;71.626893;89.970000;3.000000
3.000000;69.412262;89.970000;3.000000
3.000000;68.506276;89.970000;3.000000
3.000000;68.053284;89.970000;3.000000
3.000000;66.593641;89.970000;3.000000
3.000000;65.939318;89.970000;3.000000
3.000000;66.090315;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;65.687655;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;63.473024;89.970000;3.000000
3.000000;74.042854;89.970000;3.000000
3.000000;73.992522;89.970000;3.000000
3.000000;72.532878;89.970000;3.000000
3.000000;71.777890;89.970000;3.000000
3.000000;72.079886;89.970000;3.000000
3.000000;71.526228;89.970000;3.000000
3.000000;71.526228;89.970000;3.000000
3.000000;71.173900;89.970000;3.000000
3.000000;69.110267;89.970000;3.000000
3.000000;68.204281;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;66.492975;89.970000;3.000000
3.000000;65.838653;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;65.184330;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;64.882335;89.970000;3.000000
3.000000;74.797842;89.970000;3.000000
3.000000;73.237534;89.970000;3.000000
3.000000;72.683876;89.970000;3.000000
3.000000;71.022903;89.970000;3.000000
3.000000;69.764590;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;68.808272;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;67.449293;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;64.781670;89.970000;3.000000
3.000000;74.244184;89.970000;3.000000
3.000000;72.583211;89.970000;3.000000
3.000000;71.123568;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;69.311597;89.970000;3.000000
3.000000;68.304946;89.970000;3.000000
3.000000;67.147298;89.970000;3.000000
3.000000;64.530007;89.970000;3.000000
3.000000;74.596512;89.970000;3.000000
3.000000;72.583211;89.970000;3.000000
3.000000;70.418912;89.970000;3.000000
3.000000;68.606941;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;64.781670;89.970000;3.000000
3.000000;73.992522;89.970000;3.000000
3.000000;70.972570;89.970000;3.000000
3.000000;68.606941;89.970000;3.000000
3.000000;66.744638;89.970000;3.000000
3.000000;64.177679;89.970000;3.000000
3.000000;73.891856;89.970000;3.000000
3.000000;71.928888;89.970000;3.000000
3.000000;70.418912;89.970000;3.000000
3.000000;68.455944;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;73.891856;89.970000;3.000000
3.000000;71.475895;89.970000;3.000000
3.000000;68.707607;89.970000;3.000000
3.000000;66.543308;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;74.445514;89.970000;3.000000
3.000000;73.388531;89.970000;3.000000
3.000000;71.375230;89.970000;3.000000
3.000000;68.757939;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;64.530007;89.970000;3.000000
3.000000;73.539529;89.970000;3.000000
3.000000;72.079886;89.970000;3.000000
3.000000;70.167250;89.970000;3.000000
3.000000;68.707607;89.970000;3.000000
3.000000;68.254614;89.970000;3.000000
3.000000;66.593641;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;74.495847;89.970000;3.000000
3.000000;72.532878;89.970000;3.000000
3.000000;70.016252;89.970000;3.000000
3.000000;68.757939;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;74.344849;89.970000;3.000000
3.000000;70.469245;89.970000;3.000000
3.000000;68.556609;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;74.193852;89.970000;3.000000
3.000000;73.891856;89.970000;3.000000
3.000000;71.828223;89.970000;3.000000
3.000000;69.261264;89.970000;3.000000
3.000000;68.657274;89.970000;3.000000
3.000000;67.096966;89.970000;3.000000
3.000000;75.401832;89.970000;3.000000
3.000000;72.985871;89.970000;3.000000
3.000000;71.123568;89.970000;3.000000
3.000000;68.103616;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;74.999172;89.970000;3.000000
3.000000;73.841524;89.970000;3.000000
3.000000;72.180551;89.970000;3.000000
3.000000;68.355279;89.970000;3.000000
3.000000;66.190980;89.970000;3.000000
3.000000;64.429342;89.970000;3.000000
3.000000;72.482546;89.970000;3.000000
3.250000;70.569910;89.970000;3.250000
3.250000;68.808272;90.805655;3.250000
3.250000;75.301167;91.548170;3.250000
3.250000;69.714257;92.207926;3.250000
3.250000;75.401832;92.794147;3.250000
3.250000;68.053284;93.315029;3.250000
3.250000;69.563259;93.777855;3.250000
3.250000;70.217582;94.189095;3.250000
3.250000;70.217582;94.554499;3.250000
3.250000;68.053284;94.879176;3.250000
3.250000;76.660145;95.167665;3.250000
3.250000;72.482546;95.423999;3.250000
3.250000;77.566131;95.651764;3.250000
3.250000;70.217582;95.854142;3.250000
3.250000;73.891856;96.033963;3.250000
3.250000;77.616463;96.193742;3.250000
3.250000;70.016252;96.335713;3.250000
3.250000;71.073235;96.461859;3.250000
3.250000;73.489196;96.573946;3.250000
3.250000;74.747509;96.673539;3.250000
3.250000;73.690526;96.762033;3.250000
3.250000;73.388531;96.840662;3.250000
3.250000;73.187201;96.910528;3.250000
3.250000;71.727558;96.972607;3.250000
3.250000;70.620242;97.027767;3.250000
3.250000;80.737080;97.076779;3.250000
3.250000;80.032424;97.120328;3.250000
3.250000;77.717128;97.159023;3.250000
3.250000;74.294517;97.193405;3.250000
3.250000;71.274565;97.223955;3.250000
3.250000;80.384752;97.251100;3.250000
3.250000;76.509148;97.275219;3.250000
3.250000;73.438864;97.296651;3.250000
3.250000;82.045725;97.315693;3.250000
3.250000;79.277437;97.332613;3.250000
3.250000;75.804492;97.347647;3.250000
3.250000;76.710478;97.361006;3.250000
3.250000;78.572781;97.372876;3.250000
3.250000;74.747509;97.383422;3.250000
3.250000;81.492068;97.392793;3.250000
3.250000;77.163471;97.401120;3.250000
3.250000;73.338199;97.408519;3.250000
3.250000;81.995393;97.415092;3.250000
3.250000;77.717128;97.420934;3.250000
3.250000;72.230883;97.426124;3.250000
3.250000;78.472116;97.430736;3.250000
3.250000;74.093187;97.434833;3.250000
3.250000;80.485417;97.438474;3.250000
3.250000;75.703827;97.441709;3.250000
3.250000;82.901378;97.444584;3.250000
3.250000;78.220454;97.447138;3.250000
3.250000;73.237534;97.449408;3.250000
3.250000;79.227104;97.451424;3.250000
3.250000;73.438864;97.453216;3.250000
3.250000;79.579432;97.454808;3.250000
3.250000;73.489196;97.456223;3.250000
3.250000;79.629764;97.457480;3.250000
3.250000;74.646844;97.458596;3.250000
3.250000;81.341070;97.459589;3.250000
3.250000;75.754160;97.460471;3.250000
3.250000;81.089407;97.461254;3.250000
3.250000;74.797842;97.461950;3.250000
3.250000;80.535750;97.462569;3.250000
3.250000;73.942189;97.463118;3.250000
3.250000;79.931759;97.463607;3.250000
3.250000;74.747509;97.464041;3.250000
3.250000;80.938410;97.464426;3.250000
3.250000;75.250835;97.464769;3.250000
3.250000;80.233754;97.465073;3.250000
3.250000;73.740859;97.465344;3.250000
3.250000;79.076106;97.465584;3.250000
3.250000;72.230883;97.465798;3.250000
3.250000;77.767461;97.465987;3.250000
3.250000;74.596512;97.466156;3.250000
3.250000;77.717128;97.466306;3.250000
3.250000;72.079886;97.466439;3.250000
3.250000;76.358150;97.466557;3.250000
3.250000;80.586082;97.466662;3.250000
3.250000;74.093187;97.466756;3.250000
3.250000;78.824444;97.466839;3.250000
3.250000;72.683876;97.466912;3.250000
3.250000;77.616463;97.466978;3.250000
3.250000;72.029553;97.467036;3.250000
3.250000;77.264136;97.467088;3.250000
3.250000;80.938410;97.467134;3.250000
3.250000;73.740859;97.467175;3.250000
3.250000;79.025774;97.467211;3.250000
3.250000;76.307818;97.467243;3.250000
3.250000;76.156820;97.467272;3.250000
3.250000;81.190072;97.467297;3.250000
3.250000;73.287866;97.467320;3.250000
3.250000;77.616463;97.467340;3.250000
3.250000;82.700048;97.467358;3.250000
3.250000;74.848174;97.467374;3.250000
3.250000;80.133089;97.467388;3.250000
3.250000;73.992522;97.467400;3.250000
3.250000;79.176771;97.467411;3.250000
3.250000;72.532878;97.467421;3.250000
3.250000;76.207153;97.467430;3.250000
3.250000;80.485417;97.467438;3.250000
3.250000;73.589861;97.467445;3.250000
3.250000;77.817793;97.467451;3.250000
3.250000;82.398053;97.467456;3.250000
3.250000;75.653495;97.467461;3.250000
3.250000;81.542400;97.467466;3.250000
3.250000;74.747509;97.467469;3.250000
3.250000;77.868126;97.467473;3.250000
3.250000;82.045725;97.467476;3.250000
3.250000;75.200502;97.467479;3.250000
3.250000;78.824444;97.467481;3.250000
3.250000;76.509148;97.467483;3.250000
3.250000;76.710478;97.467485;3.250000
3.250000;81.995393;97.467487;3.250000
3.250000;74.898507;97.467488;3.250000
3.250000;78.270786;97.467489;3.250000
3.250000;81.945060;97.467491;3.250000
3.250000;74.395182;97.467492;3.250000
3.250000;78.623114;97.467493;3.250000
3.250000;83.203373;97.467493;3.250000
3.250000;75.703827;97.467494;3.250000
3.250000;81.290737;97.467495;3.250000
3.250000;74.344849;97.467495;3.250000
3.250000;77.062805;97.467496;3.250000
3.250000;81.190072;97.467496;3.250000
3.250000;74.042854;97.467497;3.250000
3.250000;77.515798;97.467497;3.250000
3.250000;82.448386;97.467497;3.250000
3.250000;75.351500;97.467498;3.250000
3.250000;80.535750;97.467498;3.250000
3.250000;73.539529;97.467498;3.250000
3.250000;76.962140;97.467498;3.250000
3.250000;80.535750;97.467499;3.250000
3.250000;73.187201;97.467499;3.250000
3.250000;77.465466;97.467499;3.250000
3.250000;81.592733;97.467499;3.250000
3.250000;74.445514;97.467499;3.250000
3.250000;80.133089;97.467499;3.250000
3.250000;73.086536;97.467499;3.250000
3.250000;75.854825;97.467499;3.250000
3.250000;79.478767;97.467499;3.250000
3.250000;83.002043;97.467500;3.250000
3.250000;75.049505;97.467500;3.250000
3.250000;79.126439;97.467500;3.250000
3.250000;83.002043;97.467500;3.250000
3.250000;75.653495;97.467500;3.250000
3.250000;79.931759;97.467500;3.250000
3.250000;82.146390;97.467500;3.250000
3.250000;73.388531;97.467500;3.250000
3.250000;76.962140;97.467500;3.250000
3.250000;80.284087;97.467500;3.250000
3.250000;72.482546;97.467500;3.250000
3.250000;76.811143;97.467500;3.250000
3.250000;80.535750;97.467500;6.250000
3.250000;72.985871;97.467500;6.250000
3.250000;75.905157;97.467500;6.250000
3.250000;82.599383;97.467500;6.250000
3.250000;89.092279;97.467500;6.250000
3.250000;95.232847;97.467500;6.250000
3.250000;104.594696;97.467500;6.250000
3.250000;115.718184;97.467500;6.250000
3.250000;121.959417;97.467500;6.250000
3.250000;123.268062;97.467500;6.250000
3.250000;121.506424;97.467500;6.250000
3.250000;130.616611;97.467500;6.250000
3.250000;127.848322;97.467500;6.250000
3.250000;134.894876;97.467500;6.250000
3.250000;142.696417;97.467500;6.250000
3.250000;142.444755;97.467500;6.250000
3.250000;145.565371;97.467500;6.250000
3.250000;150.749621;97.467500;6.250000
3.250000;147.729670;97.467500;6.250000
3.250000;149.793303;97.467500;6.250000
3.250000;149.944301;97.467500;6.250000
3.250000;155.631876;97.467500;6.250000
3.250000;154.423896;97.467500;6.250000
3.250000;156.487529;97.467500;6.250000
3.250000;155.732542;97.467500;6.250000
3.250000;161.067789;97.467500;6.250000
3.250000;160.765794;97.467500;6.250000
3.250000;158.450498;97.467500;6.250000
3.250000;165.295722;97.467500;6.250000
3.250000;167.762016;97.467500;6.250000
3.250000;166.453370;97.467500;6.250000
3.250000;164.238739;97.467500;6.250000
3.250000;161.319452;97.467500;6.250000
3.250000;163.282421;97.467500;6.250000
3.250000;165.044059;97.467500;6.250000
3.250000;166.503703;97.467500;6.250000
3.250000;166.101042;97.467500;6.250000
3.250000;170.429640;97.467500;6.250000
3.250000;169.221659;97.467500;6.250000
3.250000;165.295722;97.467500;6.250000
3.250000;169.875982;97.467500;6.250000
3.250000;172.744936;97.467500;6.250000
3.250000;165.295722;97.467500;6.250000
3.250000;166.956695;97.467500;6.250000
3.250000;166.906363;97.467500;6.250000
3.250000;166.554035;97.467500;6.250000
3.250000;166.755365;97.467500;6.250000
3.250000;170.832300;97.467500;6.250000
3.250000;174.053582;97.467500;6.250000
3.250000;171.436290;97.467500;6.250000
3.250000;169.120994;97.467500;6.250000
3.250000;175.865553;97.467500;6.250000
3.250000;170.630970;97.467500;6.250000
3.250000;166.705033;97.467500;6.250000
3.250000;173.751587;97.467500;6.250000
3.250000;173.600589;97.467500;6.250000
3.250000;171.889283;97.467500;6.250000
3.250000;173.499924;97.467500;6.250000
3.250000;170.882633;97.467500;6.250000
3.250000;173.701254;97.467500;6.250000
3.250000;169.674652;97.467500;6.250000
3.250000;171.285293;97.467500;6.250000
3.250000;173.097264;97.467500;6.250000
3.250000;175.966218;97.467500;6.250000
3.250000;167.963346;97.467500;6.250000
3.250000;169.875982;97.467500;6.250000
3.250000;171.134295;97.467500;6.250000
3.250000;173.147596;97.467500;6.250000
3.250000;176.217881;97.467500;6.250000
3.250000;176.469543;97.467500;6.250000
3.250000;177.828522;97.467500;6.250000
3.250000;168.818999;97.467500;6.250000
3.250000;169.926315;97.467500;6.250000
3.250000;170.177977;97.467500;6.250000
3.250000;171.285293;97.467500;6.250000
3.250000;173.499924;97.467500;6.250000
3.250000;173.046931;97.467500;6.250000
3.250000;173.550257;97.467500;6.250000
3.250000;174.909235;97.467500;6.250000
3.250000;175.664223;97.467500;6.250000
3.250000;174.305245;97.467500;6.250000
3.250000;174.808570;97.467500;6.250000
3.250000;175.462893;97.467500;6.250000
3.250000;174.405910;97.467500;6.250000
3.250000;173.197929;97.467500;6.250000
3.250000;173.801919;97.467500;6.250000
3.250000;173.298594;97.467500;6.250000
3.250000;171.587288;97.467500;6.250000
3.250000;170.580637;97.467500;6.250000
3.250000;170.932965;97.467500;6.250000
3.250000;169.322324;97.467500;6.250000
3.250000;179.288165;97.467500;6.250000
3.250000;173.499924;97.467500;6.250000
3.250000;179.036502;97.467500;6.250000
3.250000;177.174199;97.467500;6.250000
3.250000;176.318546;97.467500;6.250000
3.250000;176.972869;97.467500;6.250000
3.250000;175.513225;97.467500;6.250000
3.250000;174.556907;97.467500;6.250000
3.250000;174.758237;97.467500;6.250000
3.250000;175.362228;97.467500;6.250000
3.250000;173.751587;97.467500;6.250000
3.250000;173.751587;97.467500;6.250000
3.250000;174.758237;97.467500;6.250000
3.250000;174.707905;97.467500;6.250000
3.250000;173.751587;97.467500;6.250000
3.250000;175.009900;97.467500;6.250000
3.250000;175.815220;97.467500;6.250000
3.250000;175.311895;97.467500;6.250000
3.250000;175.362228;97.467500;6.250000
3.250000;177.325196;97.467500;6.250000
3.250000;176.922536;97.467500;6.250000
3.250000;176.570208;97.467500;6.250000
3.250000;177.274864;97.467500;6.250000
3.250000;178.583510;97.467500;6.250000
3.250000;177.274864;97.467500;6.250000
3.250000;177.174199;97.467500;6.250000
3.250000;178.130517;97.467500;6.250000
3.250000;178.331847;97.467500;6.250000
3.250000;177.073534;97.467500;6.250000
3.250000;178.331847;97.467500;6.250000
3.250000;178.784840;97.467500;6.250000
3.250000;178.382180;97.467500;6.250000
3.250000;177.677524;97.467500;6.250000
3.250000;175.009900;97.467500;6.250000
3.250000;179.187500;97.467500;6.250000
3.250000;178.583510;97.467500;6.250000
3.250000;173.600589;97.467500;6.250000
3.250000;168.567336;97.467500;6.250000
3.250000;174.909235;97.467500;6.250000
3.250000;174.003249;97.467500;6.250000
3.250000;169.724984;97.467500;6.250000
3.250000;169.926315;97.467500;6.250000
3.250000;169.624319;97.467500;6.250000
3.250000;170.177977;97.467500;6.250000
3.250000;172.140946;97.467500;6.250000
3.250000;171.385958;97.467500;6.250000
3.250000;172.040281;97.467500;6.250000
3.250000;173.952917;97.467500;6.250000
3.250000;175.261563;97.467500;6.250000
3.250000;174.808570;97.467500;6.250000
3.250000;176.368878;97.467500;6.250000
3.250000;178.130517;97.467500;6.250000
3.250000;178.784840;97.467500;6.250000
3.250000;176.419211;97.467500;6.250000
3.250000;169.724984;97.467500;6.250000
3.250000;171.637620;97.467500;6.250000
3.250000;171.486623;97.467500;6.250000
