input;measured;model;input
4.000000;97.799805;119.833421;4.000000
4.000000;95.182514;119.847529;4.000000
4.000000;104.443698;119.860065;4.000000
4.000000;100.920422;119.871203;4.000000
4.000000;96.642157;119.881101;4.000000
4.000000;103.235718;119.889895;4.000000
4.000000;97.397145;119.897708;4.000000
4.000000;102.631728;119.904651;4.000000
4.000000;96.742822;119.910820;4.000000
4.000000;102.631728;119.916302;4.000000
4.000000;97.497810;119.921172;4.000000
4.000000;102.933723;119.925500;4.000000
4.000000;95.182514;119.929345;4.000000
4.000000;99.511111;119.932762;4.000000
4.000000;103.336383;119.935798;4.000000
4.000000;97.397145;119.938495;4.000000
4.000000;102.279400;119.940892;4.000000
4.000000;98.152133;119.943022;4.000000
4.000000;101.423747;119.944914;4.000000
4.000000;104.695361;119.946596;4.000000
4.000000;97.397145;119.948090;4.000000
4.000000;101.172084;119.949417;4.000000
4.000000;105.047689;119.950597;4.000000
4.000000;95.585174;119.951645;4.000000
4.000000;97.900470;119.952576;4.000000
4.000000;103.437048;119.953404;4.000000
4.000000;95.736172;119.954139;4.000000
4.000000;99.007786;119.954792;4.000000
4.000000;100.316431;119.955372;4.000000
4.000000;102.078070;119.955888;4.000000
4.000000;103.890041;119.956347;4.000000
4.000000;96.340162;119.956754;4.000000
4.000000;97.548143;119.957116;4.000000
4.000000;100.316431;119.957437;4.000000
4.000000;101.675410;119.957723;4.000000
4.000000;103.135053;119.957977;4.000000
4.000000;104.695361;119.958202;4.000000
4.000000;95.786504;119.958402;4.000000
4.000000;98.403796;119.958581;4.000000
4.000000;100.769424;119.958739;4.000000
4.000000;102.027737;119.958879;4.000000
4.000000;103.235718;119.959004;4.000000
4.000000;104.544363;119.959115;4.000000
4.000000;99.007786;119.959214;4.000000
4.000000;97.095150;119.959301;4.000000
4.000000;99.309781;119.959379;4.000000
4.000000;100.266099;119.959448;4.000000
4.000000;100.719092;119.959510;4.000000
4.000000;101.826407;119.959565;4.000000
4.000000;103.286050;119.959613;4.000000
4.000000;105.148354;119.959656;4.000000
4.000000;95.937502;119.959695;4.000000
4.000000;96.591825;119.959729;4.000000
4.000000;96.994485;119.959759;4.000000
4.000000;97.648808;119.959786;4.000000
4.000000;98.605126;119.959810;4.000000
4.000000;100.115101;119.959831;4.000000
4.000000;101.524412;119.959850;4.000000
4.000000;101.725742;119.959866;4.000000
4.000000;101.977405;119.959881;4.000000
4.000000;102.178735;119.959895;4.000000
4.000000;103.084720;119.959906;4.000000
4.000000;104.494031;119.959917;4.000000
4.000000;105.853009;119.959926;4.000000
4.000000;105.953674;119.959934;4.000000
4.000000;105.702011;119.959942;4.000000
4.000000;105.802677;119.959948;4.000000
4.000000;105.903342;119.959954;4.000000
4.000000;96.289830;119.959959;4.000000
4.000000;97.296480;119.959964;4.000000
4.000000;97.548143;119.959968;4.000000
4.000000;97.296480;119.959971;4.000000
4.000000;97.246147;119.959974;4.000000
4.000000;97.850138;119.959977;4.000000
4.000000;99.108451;119.959980;4.000000
4.000000;100.517762;119.959982;4.000000
4.000000;100.668759;119.959984;4.000000
4.000000;100.568094;119.959986;4.000000
4.000000;100.870089;119.959987;4.000000
4.000000;101.725742;119.959989;4.000000
4.000000;103.235718;119.959990;4.000000
4.000000;104.393366;119.959991;4.000000
4.000000;104.947024;119.959992;4.000000
4.000000;104.896691;119.959993;4.000000
4.000000;105.349684;119.959994;4.000000
4.000000;105.802677;119.959995;4.000000
4.000000;96.642157;119.959995;4.000000
4.000000;97.850138;119.959996;4.000000
4.000000;98.353463;119.959996;4.000000
4.000000;98.353463;119.959997;4.000000
4.000000;98.554793;119.959997;4.000000
4.000000;99.309781;119.959997;4.000000
4.000000;100.970754;119.959998;4.000000
4.000000;102.027737;119.959998;4.000000
4.000000;102.279400;119.959998;4.000000
4.000000;102.229067;119.959998;4.000000
4.000000;102.329732;119.959999;4.000000
4.000000;102.833058;119.959999;4.000000
4.000000;104.343033;119.959999;4.000000
4.000000;105.601346;119.959999;4.000000
4.000000;105.450349;119.959999;4.000000
4.000000;105.249019;119.959999;4.000000
4.000000;105.047689;119.959999;4.000000
4.000000;106.004007;119.959999;4.000000
4.000000;95.887169;119.959999;4.000000
4.000000;96.591825;119.959999;4.000000
4.000000;96.944152;119.960000;4.000000
4.000000;96.793155;119.960000;4.000000
4.000000;96.742822;119.960000;4.000000
4.000000;97.246147;119.960000;4.000000
4.000000;98.454128;119.960000;4.000000
4.000000;99.662109;119.960000;4.000000
4.000000;99.762774;119.960000;4.000000
4.000000;99.410446;119.960000;4.000000
4.000000;99.511111;119.960000;4.000000
4.000000;100.215766;119.960000;4.000000
4.000000;101.021087;119.960000;4.000000
4.000000;102.279400;119.960000;4.000000
4.000000;102.631728;119.960000;4.000000
4.000000;102.229067;119.960000;4.000000
4.000000;102.279400;119.960000;4.000000
4.000000;102.833058;119.960000;4.000000
4.000000;103.487380;119.960000;4.000000
4.000000;104.947024;119.960000;4.000000
4.000000;104.846359;119.960000;4.000000
4.000000;104.192036;119.960000;4.000000
4.000000;104.141703;119.960000;4.000000
4.000000;104.594696;119.960000;4.000000
4.000000;105.702011;119.960000;4.000000
4.000000;101.625077;119.960000;4.000000
4.000000;106.456999;119.960000;4.000000
4.000000;106.004007;119.960000;4.000000
4.000000;105.601346;119.960000;4.000000
4.000000;105.752344;119.960000;4.000000
4.000000;103.185385;119.960000;4.000000
4.000000;96.390495;119.960000;4.000000
4.000000;105.249019;119.960000;4.000000
4.000000;106.356334;119.960000;4.000000
4.000000;105.853009;119.960000;4.000000
4.000000;105.752344;119.960000;4.000000
4.000000;106.306002;119.960000;4.000000
4.000000;100.870089;119.960000;4.000000
4.000000;106.306002;119.960000;4.000000
4.000000;105.047689;119.960000;4.000000
4.000000;104.292701;119.960000;4.000000
4.000000;103.940373;119.960000;4.000000
4.000000;104.041038;119.960000;4.000000
4.000000;104.896691;119.960000;4.000000
4.000000;103.890041;119.960000;4.000000
7.000000;102.430397;119.960000;7.000000
7.000000;101.574745;129.987864;7.000000
7.000000;99.259448;138.898045;7.000000
7.000000;117.328825;146.815115;7.000000
7.000000;119.493123;153.849766;7.000000
7.000000;124.677373;160.100349;7.000000
7.000000;135.045873;165.654256;7.000000
7.000000;141.287106;170.589136;7.000000
7.000000;143.048745;174.973985;7.000000
7.000000;151.957602;178.870108;7.000000
7.000000;147.931000;182.331977;7.000000
7.000000;156.537862;185.407994;7.000000
7.000000;153.568243;188.141164;7.000000
7.000000;160.967124;190.569702;7.000000
7.000000;159.759144;192.727559;7.000000
7.000000;163.081091;194.644907;7.000000
7.000000;167.913013;196.348551;7.000000
7.000000;171.989948;197.862310;7.000000
7.000000;167.560686;199.207349;7.000000
7.000000;173.801919;200.402473;7.000000
7.000000;173.399259;201.464391;7.000000
7.000000;179.439163;202.407949;7.000000
7.000000;181.855124;203.246341;7.000000
7.000000;178.482845;203.991288;7.000000
7.000000;180.898806;204.653204;7.000000
7.000000;180.999471;205.241344;7.000000
7.000000;188.197023;205.763932;7.000000
7.000000;183.415433;206.228273;7.000000
7.000000;186.334719;206.640860;7.000000
7.000000;188.599683;207.007460;7.000000
7.000000;187.190372;207.333200;7.000000
7.000000;183.415433;207.622634;7.000000
7.000000;184.975741;207.879808;7.000000
7.000000;193.884599;208.108318;7.000000
7.000000;188.901679;208.311359;7.000000
7.000000;194.538922;208.491769;7.000000
7.000000;186.385052;208.652071;7.000000
7.000000;186.938710;208.794507;7.000000
7.000000;187.140040;208.921066;7.000000
7.000000;197.055549;209.033520;7.000000
7.000000;192.525621;209.133440;7.000000
7.000000;188.448686;209.222223;7.000000
7.000000;194.639587;209.301110;7.000000
7.000000;197.659539;209.371205;7.000000
7.000000;190.361322;209.433487;7.000000
7.000000;193.381274;209.488827;7.000000
7.000000;193.733602;209.537999;7.000000
7.000000;194.287260;209.581691;7.000000
7.000000;195.042248;209.620513;7.000000
7.000000;192.978614;209.655007;7.000000
7.000000;191.015645;209.685658;7.000000
7.000000;198.515192;209.712891;7.000000
7.000000;196.803886;209.737090;7.000000
7.000000;192.726951;209.758591;7.000000
7.000000;198.011867;209.777696;7.000000
7.000000;196.099231;209.794672;7.000000
7.000000;199.723173;209.809755;7.000000
7.000000;196.954884;209.823157;7.000000
7.000000;202.189467;209.835066;7.000000
7.000000;194.840917;209.845647;7.000000
7.000000;200.629159;209.855049;7.000000
7.000000;193.028946;209.863403;7.000000
7.000000;196.451558;209.870825;7.000000
7.000000;201.283482;209.877421;7.000000
7.000000;193.129611;209.883281;7.000000
7.000000;195.948233;209.888488;7.000000
7.000000;199.974836;209.893115;7.000000
7.000000;201.937805;209.897226;7.000000
7.000000;193.582604;209.900879;7.000000
7.000000;196.854219;209.904125;7.000000
7.000000;199.773506;209.907009;7.000000
7.000000;200.478161;209.909571;7.000000
7.000000;192.424956;209.911848;7.000000
7.000000;194.790585;209.913872;7.000000
7.000000;195.193245;209.915669;7.000000
7.000000;198.112532;209.917266;7.000000
7.000000;200.125833;209.918686;7.000000
7.000000;200.578826;209.919947;7.000000
7.000000;199.068850;209.921067;7.000000
7.000000;193.431606;209.922063;7.000000
7.000000;193.683269;209.922948;7.000000
7.000000;195.243578;209.923734;7.000000
7.000000;197.256879;209.924432;7.000000
7.000000;196.552224;209.925053;7.000000
7.000000;197.961534;209.925604;7.000000
7.000000;199.119183;209.926094;7.000000
7.000000;198.414527;209.926529;7.000000
7.000000;199.018518;209.926916;7.000000
7.000000;200.276831;209.927260;7.000000
7.000000;198.817188;209.927565;7.000000
7.000000;199.119183;209.927837;7.000000
7.000000;199.672841;209.928078;7.000000
7.000000;198.464860;209.928292;7.000000
7.000000;198.112532;209.928482;7.000000
7.000000;199.068850;209.928652;7.000000
7.000000;197.156214;209.928802;7.000000
7.000000;196.954884;209.928935;7.000000
7.000000;196.904551;209.929054;7.000000
7.000000;195.545573;209.929159;7.000000
7.000000;194.287260;209.929253;7.000000
7.000000;194.790585;209.929336;7.000000
7.000000;200.729824;209.929410;7.000000
7.000000;202.692793;209.929476;7.000000
7.000000;203.095453;209.929534;7.000000
7.000000;200.780156;209.929586;7.000000
7.000000;199.471511;209.929632;7.000000
7.000000;199.219848;209.929673;7.000000
7.000000;197.558874;209.929710;7.000000
7.000000;195.797236;209.929742;7.000000
7.000000;195.847568;209.929771;7.000000
7.000000;196.350893;209.929796;7.000000
7.000000;202.843790;209.929819;7.000000
7.000000;202.994788;209.929839;7.000000
7.000000;200.679491;209.929857;7.000000
7.000000;198.917853;209.929873;7.000000
7.000000;198.716522;209.929887;7.000000
7.000000;197.156214;209.929900;7.000000
7.000000;194.891250;209.929911;7.000000
7.000000;195.193245;209.929921;7.000000
7.000000;196.048898;209.929930;7.000000
7.000000;202.843790;209.929938;7.000000
7.000000;203.095453;209.929945;7.000000
7.000000;201.082152;209.929951;7.000000
7.000000;199.572176;209.929956;7.000000
7.000000;199.370845;209.929961;7.000000
7.000000;198.162865;209.929965;7.000000
7.000000;195.948233;209.929969;7.000000
7.000000;196.048898;209.929973;7.000000
7.000000;194.639587;209.929976;7.000000
7.000000;203.498113;209.929978;7.000000
7.000000;199.471511;209.929981;7.000000
7.000000;202.189467;209.929983;7.000000
7.000000;200.478161;209.929985;7.000000
7.000000;199.773506;209.929987;7.000000
7.000000;199.018518;209.929988;7.000000
7.000000;196.451558;209.929989;7.000000
7.000000;196.300561;209.929991;7.000000
7.000000;195.092580;209.929992;7.000000
7.000000;202.189467;209.929993;7.000000
7.000000;197.206546;209.929993;7.000000
7.000000;202.793458;209.929994;7.000000
7.000000;200.679491;209.929995;7.000000
7.000000;199.823838;209.929995;7.000000
7.000000;199.320513;209.929996;7.000000
7.000000;196.803886;209.929996;7.000000
7.000000;196.652889;209.929997;7.000000
7.000000;195.847568;209.929997;7.000000
7.000000;194.941582;209.929997;7.000000
7.000000;195.495240;209.929998;7.000000
7.000000;203.498113;209.929998;7.000000
7.000000;200.880821;209.929998;7.000000
7.000000;199.572176;209.929998;7.000000
7.000000;199.119183;209.929999;7.000000
7.000000;196.149563;209.929999;7.000000
7.000000;194.941582;209.929999;7.000000
7.000000;193.884599;209.929999;7.000000
7.000000;202.239800;209.929999;7.000000
7.000000;200.830489;209.929999;7.000000
7.000000;199.823838;209.929999;7.000000
7.000000;197.105881;209.929999;7.000000
7.000000;194.941582;209.929999;7.000000
7.000000;194.337592;209.930000;7.000000
7.000000;202.793458;209.930000;7.000000
7.000000;200.176166;209.930000;7.000000
7.000000;199.471511;209.930000;7.000000
7.000000;196.199896;209.930000;7.000000
7.000000;194.236927;209.930000;7.000000
7.000000;197.558874;209.930000;7.000000
7.000000;201.132484;209.930000;7.000000
7.000000;198.867520;209.930000;7.000000
7.000000;197.659539;209.930000;7.000000
7.000000;194.589255;209.930000;7.000000
7.000000;203.347116;209.930000;7.000000
7.000000;201.887472;209.930000;7.000000
7.000000;198.716522;209.930000;7.000000
7.000000;195.746903;209.930000;7.000000
7.000000;194.538922;209.930000;7.000000
7.000000;202.541795;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;197.860869;209.930000;7.000000
7.000000;194.236927;209.930000;7.000000
7.000000;202.390798;209.930000;7.000000
7.000000;200.981487;209.930000;7.000000
7.000000;197.307212;209.930000;7.000000
7.000000;194.136262;209.930000;7.000000
7.000000;203.900774;209.930000;7.000000
7.000000;199.823838;209.930000;7.000000
7.000000;196.300561;209.930000;7.000000
7.000000;194.085929;209.930000;7.000000
7.000000;201.484812;209.930000;7.000000
7.000000;197.760204;209.930000;7.000000
7.000000;195.193245;209.930000;7.000000
7.000000;202.692793;209.930000;7.000000
7.000000;198.515192;209.930000;7.000000
7.000000;195.948233;209.930000;7.000000
7.000000;203.296783;209.930000;7.000000
7.000000;198.968185;209.930000;7.000000
7.000000;196.250228;209.930000;7.000000
7.000000;203.397448;209.930000;7.000000
7.000000;198.867520;209.930000;7.000000
7.000000;195.847568;209.930000;7.000000
7.000000;202.994788;209.930000;7.000000
7.000000;198.515192;209.930000;7.000000
7.000000;195.394575;209.930000;7.000000
7.000000;202.592128;209.930000;7.000000
7.000000;197.860869;209.930000;7.000000
7.000000;194.740252;209.930000;7.000000
7.000000;201.988137;209.930000;7.000000
7.000000;197.105881;209.930000;7.000000
7.000000;194.790585;209.930000;7.000000
7.000000;200.780156;209.930000;7.000000
7.000000;195.847568;209.930000;7.000000
7.000000;203.548446;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;198.313862;209.930000;7.000000
7.000000;201.585477;209.930000;7.000000
7.000000;197.005216;209.930000;7.000000
7.000000;202.390798;209.930000;7.000000
7.000000;198.917853;209.930000;7.000000
7.000000;194.689920;209.930000;7.000000
7.000000;199.974836;209.930000;7.000000
7.000000;196.501891;209.930000;7.000000
7.000000;203.447781;209.930000;7.000000
7.000000;197.256879;209.930000;7.000000
7.000000;201.434479;209.930000;7.000000
7.000000;200.377496;209.930000;7.000000
7.000000;202.139135;209.930000;7.000000
7.000000;200.629159;209.930000;7.000000
7.000000;196.250228;209.930000;7.000000
7.000000;200.880821;209.930000;7.000000
7.000000;195.797236;209.930000;7.000000
7.000000;202.239800;209.930000;7.000000
7.000000;195.545573;209.930000;7.000000
7.000000;201.686142;209.930000;7.000000
7.000000;196.199896;209.930000;7.000000
7.000000;200.226499;209.930000;7.000000
7.000000;194.991915;209.930000;7.000000
7.000000;201.082152;209.930000;7.000000
7.000000;205.209419;209.930000;7.000000
7.000000;199.219848;209.930000;7.000000
7.000000;204.655762;209.930000;7.000000
7.000000;197.961534;209.930000;7.000000
7.000000;203.649111;209.930000;7.000000
7.000000;197.961534;209.930000;7.000000
7.000000;201.585477;209.930000;7.000000
7.000000;195.897901;209.930000;7.000000
7.000000;201.786807;209.930000;7.000000
7.000000;205.410750;209.930000;7.000000
7.000000;198.867520;209.930000;7.000000
7.000000;204.504764;209.930000;7.000000
7.000000;197.005216;209.930000;7.000000
7.000000;201.736475;209.930000;7.000000
7.000000;195.696570;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;203.850441;209.930000;7.000000
7.000000;198.162865;209.930000;7.000000
7.000000;201.484812;209.930000;7.000000
7.000000;196.552224;209.930000;7.000000
7.000000;199.572176;209.930000;7.000000
7.000000;202.541795;209.930000;7.000000
7.000000;195.847568;209.930000;7.000000
7.000000;200.880821;209.930000;7.000000
7.000000;204.051771;209.930000;7.000000
7.000000;196.401226;209.930000;7.000000
7.000000;201.233149;209.930000;7.000000
7.000000;204.051771;209.930000;7.000000
7.000000;204.051771;209.930000;7.000000
7.000000;195.897901;209.930000;7.000000
7.000000;200.679491;209.930000;7.000000
7.000000;203.397448;209.930000;7.000000
7.000000;195.797236;209.930000;7.000000
7.000000;200.327164;209.930000;7.000000
7.000000;202.793458;209.930000;7.000000
7.000000;197.609207;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;201.686142;209.930000;7.000000
7.000000;205.058422;209.930000;7.000000
7.000000;198.213197;209.930000;7.000000
7.000000;200.478161;209.930000;7.000000
7.000000;203.800108;209.930000;7.000000
7.000000;196.350893;209.930000;7.000000
7.000000;198.464860;209.930000;7.000000
7.000000;201.233149;209.930000;7.000000
7.000000;203.900774;209.930000;7.000000
7.000000;196.652889;209.930000;7.000000
7.000000;203.397448;209.930000;7.000000
7.000000;205.410750;209.930000;7.000000
7.000000;196.300561;209.930000;7.000000
7.000000;200.276831;209.930000;7.000000
7.000000;202.239800;209.930000;7.000000
7.000000;204.605429;209.930000;7.000000
7.000000;197.458209;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;201.333814;209.930000;7.000000
7.000000;204.957757;209.930000;7.000000
7.000000;202.894123;209.930000;7.000000
7.000000;196.652889;209.930000;7.000000
7.000000;200.327164;209.930000;7.000000
7.000000;201.484812;209.930000;7.000000
7.000000;203.095453;209.930000;7.000000
7.000000;198.162865;209.930000;7.000000
7.000000;196.652889;209.930000;7.000000
7.000000;198.313862;209.930000;7.000000
7.000000;201.535144;209.930000;7.000000
7.000000;202.944455;209.930000;7.000000
7.000000;204.504764;209.930000;7.000000
7.000000;195.998566;209.930000;7.000000
7.000000;197.458209;209.930000;7.000000
7.000000;199.119183;209.930000;7.000000
7.000000;202.189467;209.930000;7.000000
7.000000;203.749776;209.930000;7.000000
7.000000;205.108754;209.930000;7.000000
7.000000;196.954884;209.930000;7.000000
7.000000;198.213197;209.930000;7.000000
7.000000;199.723173;209.930000;7.000000
7.000000;202.441130;209.930000;7.000000
7.000000;203.447781;209.930000;7.000000
7.000000;204.706094;209.930000;7.000000
7.000000;196.199896;209.930000;7.000000
7.000000;196.350893;209.930000;7.000000
7.000000;197.256879;209.930000;7.000000
7.000000;199.723173;209.930000;7.000000
7.000000;200.327164;209.930000;7.000000
7.000000;200.880821;209.930000;7.000000
7.000000;203.397448;209.930000;7.000000
7.000000;203.548446;209.930000;7.000000
7.000000;204.303434;209.930000;7.000000
7.000000;200.377496;209.930000;7.000000
7.000000;202.944455;209.930000;7.000000
7.000000;196.451558;209.930000;7.000000
7.000000;198.263530;209.930000;7.000000
7.000000;198.666190;209.930000;7.000000
7.000000;198.817188;209.930000;7.000000
7.000000;200.931154;209.930000;7.000000
7.000000;201.031819;209.930000;7.000000
7.000000;201.535144;209.930000;7.000000
7.000000;203.548446;209.930000;7.000000
7.000000;204.102104;209.930000;7.000000
7.000000;204.152436;209.930000;7.000000
7.000000;204.655762;209.930000;7.000000
7.000000;206.568398;209.930000;7.000000
7.000000;199.521843;209.930000;7.000000
7.000000;197.156214;209.930000;7.000000
7.000000;197.508542;209.930000;7.000000
7.000000;197.709872;209.930000;7.000000
7.000000;199.572176;209.930000;7.000000
7.000000;199.874171;209.930000;7.000000
7.000000;199.672841;209.930000;7.000000
7.000000;201.837140;209.930000;7.000000
7.000000;201.635809;209.930000;7.000000
7.000000;201.786807;209.930000;7.000000
7.000000;203.699443;209.930000;7.000000
7.000000;203.699443;209.930000;7.000000
7.000000;203.598778;209.930000;7.000000
7.000000;205.561747;209.930000;7.000000
7.000000;205.511415;209.930000;7.000000
7.000000;205.310085;209.930000;7.000000
7.000000;197.860869;209.930000;7.000000
7.000000;206.719396;209.930000;7.000000
7.000000;202.239800;209.930000;7.000000
7.000000;196.904551;209.930000;7.000000
7.000000;198.917853;209.930000;7.000000
7.000000;196.300561;209.930000;7.000000
7.000000;197.659539;209.930000;7.000000
7.000000;197.307212;209.930000;7.000000
7.000000;196.854219;209.930000;7.000000
7.000000;197.961534;209.930000;7.000000
7.000000;197.709872;209.930000;7.000000
7.000000;197.156214;209.930000;7.000000
7.000000;198.515192;209.930000;7.000000
7.000000;197.760204;209.930000;7.000000
7.000000;197.055549;209.930000;7.000000
7.000000;198.112532;209.930000;7.000000
7.000000;197.407877;209.930000;7.000000
7.000000;196.501891;209.930000;7.000000
7.000000;197.407877;209.930000;7.000000
7.000000;201.887472;209.930000;7.000000
7.000000;203.347116;209.930000;7.000000
7.000000;196.954884;209.930000;7.000000
7.000000;206.316735;209.930000;7.000000
7.000000;205.209419;209.930000;7.000000
7.000000;206.014740;209.930000;7.000000
7.000000;204.555097;209.930000;7.000000
7.000000;203.296783;209.930000;7.000000
7.000000;203.800108;209.930000;7.000000
7.000000;202.541795;209.930000;7.000000
7.000000;201.132484;209.930000;7.000000
7.000000;201.283482;209.930000;7.000000
7.000000;200.075501;209.930000;7.000000
7.000000;198.112532;209.930000;7.000000
7.000000;198.213197;209.930000;7.000000
7.000000;201.031819;209.930000;7.000000
7.000000;206.316735;209.930000;7.000000
7.000000;206.216070;209.930000;7.000000
7.000000;204.202769;209.930000;7.000000
7.000000;202.290132;209.930000;7.000000
7.000000;202.088802;209.930000;7.000000
7.000000;199.924503;209.930000;7.000000
7.000000;197.810537;209.930000;7.000000
7.000000;197.357544;209.930000;7.000000
7.000000;206.216070;209.930000;7.000000
7.000000;203.951106;209.930000;7.000000
7.000000;203.397448;209.930000;7.000000
7.000000;201.031819;209.930000;7.000000
7.000000;198.716522;209.930000;7.000000
7.000000;198.464860;209.930000;7.000000
7.000000;207.424051;209.930000;7.000000
7.000000;205.108754;209.930000;7.000000
7.000000;204.504764;209.930000;7.000000
7.000000;201.937805;209.930000;7.000000
7.000000;199.421178;209.930000;7.000000
7.000000;199.068850;209.930000;7.000000
7.000000;204.857092;209.930000;7.000000
7.000000;205.310085;209.930000;7.000000
7.000000;204.353766;209.930000;7.000000
7.000000;201.585477;209.930000;7.000000
7.000000;199.320513;209.930000;7.000000
7.000000;198.666190;209.930000;7.000000
7.000000;207.373718;209.930000;7.000000
7.000000;205.209419;209.930000;7.000000
7.000000;204.202769;209.930000;7.000000
7.000000;201.384147;209.930000;7.000000
7.000000;198.917853;209.930000;7.000000
7.000000;197.961534;209.930000;7.000000
7.000000;205.914075;209.930000;7.000000
7.000000;203.196118;209.930000;7.000000
7.000000;202.038470;209.930000;7.000000
7.000000;199.018518;209.930000;7.000000
7.000000;199.421178;209.930000;7.000000
7.000000;206.870393;209.930000;7.000000
7.000000;203.447781;209.930000;7.000000
2.600000;200.528494;209.930000;2.600000
2.600000;199.169515;195.222465;2.600000
2.600000;197.760204;182.154201;2.600000
2.600000;184.271086;170.542497;2.600000
2.600000;177.476194;160.225010;2.600000
2.600000;164.238739;151.057487;2.600000
2.600000;156.286199;142.911757;2.600000
2.600000;150.095299;135.673933;2.600000
2.600000;142.243424;129.242821;2.600000
2.600000;143.552070;123.528507;2.600000
2.600000;131.220601;118.451098;2.600000
2.600000;126.036351;113.939607;2.600000
2.600000;125.029701;109.930957;2.600000
2.600000;115.667851;106.369102;2.600000
2.600000;110.735264;103.204244;2.600000
2.600000;109.426618;100.392135;2.600000
2.600000;109.174956;97.893457;2.600000
2.600000;104.091371;95.673276;2.600000
2.600000;96.088499;93.700552;2.600000
2.600000;93.571873;91.947704;2.600000
2.600000;90.149262;90.390224;2.600000
2.600000;86.021995;89.006338;2.600000
2.600000;88.941281;87.776697;2.600000
2.600000;89.645936;86.684109;2.600000
2.600000;85.166342;85.713298;2.600000
2.600000;87.129310;84.850692;2.600000
2.600000;85.166342;84.084231;2.600000
2.600000;77.566131;83.403197;2.600000
2.600000;76.106488;82.798070;2.600000
2.600000;80.284087;82.260389;2.600000
2.600000;77.918458;81.782637;2.600000
2.600000;68.103616;81.358134;2.600000
2.600000;72.180551;80.980945;2.600000
2.600000;69.915587;80.645797;2.600000
2.600000;71.022903;80.348004;2.600000
2.600000;66.190980;80.083402;2.600000
2.600000;72.432213;79.848293;2.600000
2.600000;72.532878;79.639388;2.600000
2.600000;62.617371;79.453767;2.600000
2.600000;68.002951;79.288835;2.600000
2.600000;63.775019;79.142286;2.600000
2.600000;71.073235;79.012071;2.600000
2.600000;69.714257;78.896369;2.600000
2.600000;59.094094;78.793564;2.600000
2.600000;61.057063;78.702217;2.600000
2.600000;65.486325;78.621051;2.600000
2.600000;59.446422;78.548932;2.600000
2.600000;66.895636;78.484851;2.600000
2.600000;64.127347;78.427912;2.600000
2.600000;62.315376;78.377320;2.600000
2.600000;61.610721;78.332366;2.600000
2.600000;59.245092;78.292423;2.600000
2.600000;59.698085;78.256932;2.600000
2.600000;61.510056;78.225397;2.600000
2.600000;62.164378;78.197376;2.600000
2.600000;66.190980;78.172479;2.600000
2.600000;57.584119;78.150357;2.600000
2.600000;61.812051;78.130700;2.600000
2.600000;55.872813;78.113234;2.600000
2.600000;61.610721;78.097715;2.600000
2.600000;56.124475;78.083926;2.600000
