input;measured;model;input
1.000000;1.111023;29.917630;1.000000
1.000000;1.161356;29.925697;1.000000
1.000000;1.161356;29.932864;1.000000
1.000000;1.161356;29.939232;1.000000
1.000000;1.060690;29.944891;1.000000
1.000000;1.111023;29.949918;1.000000
1.000000;1.010358;29.954386;1.000000
1.000000;1.060690;29.958355;1.000000
1.000000;1.111023;29.961882;1.000000
1.000000;1.111023;29.965016;1.000000
1.000000;1.161356;29.967801;1.000000
1.000000;1.060690;29.970275;1.000000
1.000000;1.010358;29.972474;1.000000
1.000000;1.111023;29.974427;1.000000
1.000000;1.010358;29.976163;1.000000
1.000000;1.111023;29.977705;1.000000
1.000000;1.010358;29.979075;1.000000
1.000000;1.161356;29.980293;1.000000
1.000000;1.010358;29.981375;1.000000
1.000000;1.060690;29.982336;1.000000
1.000000;1.060690;29.983190;1.000000
1.000000;0.960025;29.983949;1.000000
1.000000;1.211688;29.984624;1.000000
1.000000;1.111023;29.985223;1.000000
1.000000;1.060690;29.985755;1.000000
1.000000;1.211688;29.986229;1.000000
1.000000;1.111023;29.986649;1.000000
1.000000;1.161356;29.987022;1.000000
1.000000;1.463351;29.987354;1.000000
1.000000;1.161356;29.987649;1.000000
1.000000;1.111023;29.987911;1.000000
1.000000;1.111023;29.988144;1.000000
1.000000;1.211688;29.988351;1.000000
1.000000;1.161356;29.988535;1.000000
1.000000;1.060690;29.988698;1.000000
1.000000;1.111023;29.988843;1.000000
1.000000;1.161356;29.988972;1.000000
1.000000;1.111023;29.989087;1.000000
1.000000;1.161356;29.989188;1.000000
1.000000;1.060690;29.989279;1.000000
1.000000;1.060690;29.989359;1.000000
1.000000;1.111023;29.989431;1.000000
1.000000;1.010358;29.989494;1.000000
1.000000;1.111023;29.989551;1.000000
1.000000;1.161356;29.989601;1.000000
1.000000;1.010358;29.989645;1.000000
1.000000;1.161356;29.989685;1.000000
1.000000;1.111023;29.989720;1.000000
1.000000;1.413018;29.989751;1.000000
1.000000;1.060690;29.989779;1.000000
1.000000;1.111023;29.989803;1.000000
1.000000;1.161356;29.989825;1.000000
1.000000;1.111023;29.989845;1.000000
1.000000;1.161356;29.989862;1.000000
1.000000;1.111023;29.989877;1.000000
1.000000;1.111023;29.989891;1.000000
1.000000;1.111023;29.989903;1.000000
1.000000;1.111023;29.989914;1.000000
1.000000;1.111023;29.989924;1.000000
1.000000;1.161356;29.989932;1.000000
1.000000;1.161356;29.989940;1.000000
1.000000;1.262021;29.989946;1.000000
1.000000;1.060690;29.989952;1.000000
1.000000;1.060690;29.989958;1.000000
1.000000;1.010358;29.989962;1.000000
1.000000;1.010358;29.989967;1.000000
1.000000;1.161356;29.989970;1.000000
1.000000;1.060690;29.989974;1.000000
1.000000;1.060690;29.989977;1.000000
1.000000;1.161356;29.989979;1.000000
1.000000;1.211688;29.989982;1.000000
1.000000;1.111023;29.989984;1.000000
1.000000;0.960025;29.989985;1.000000
2.000000;1.161356;29.989987;2.000000
2.000000;1.111023;33.332610;2.000000
2.000000;1.010358;36.302671;2.000000
2.000000;1.060690;38.941696;2.000000
2.000000;2.470001;41.286580;2.000000
2.000000;1.060690;43.370109;2.000000
2.000000;0.758695;45.221412;2.000000
2.000000;1.010358;46.866373;2.000000
2.000000;1.161356;48.327990;2.000000
2.000000;1.010358;49.626698;2.000000
2.000000;1.111023;50.780655;2.000000
2.000000;1.111023;51.805994;2.000000
2.000000;1.111023;52.717052;2.000000
2.000000;1.060690;53.526564;2.000000
2.000000;1.161356;54.245851;2.000000
2.000000;1.111023;54.884967;2.000000
2.000000;1.211688;55.452848;2.000000
2.000000;1.111023;55.957435;2.000000
2.000000;1.161356;56.405781;2.000000
2.000000;1.111023;56.804156;2.000000
2.000000;1.111023;57.158129;2.000000
2.000000;1.010358;57.472649;2.000000
2.000000;1.111023;57.752113;2.000000
2.000000;1.463351;58.000428;2.000000
2.000000;1.060690;58.221067;2.000000
2.000000;1.111023;58.417114;2.000000
2.000000;1.111023;58.591310;2.000000
2.000000;1.060690;58.746090;2.000000
2.000000;1.060690;58.883619;2.000000
2.000000;1.161356;59.005820;2.000000
2.000000;1.413018;59.114400;2.000000
2.000000;1.161356;59.210878;2.000000
2.000000;0.960025;59.296602;2.000000
2.000000;1.060690;59.372772;2.000000
2.000000;1.060690;59.440453;2.000000
2.000000;1.060690;59.500590;2.000000
2.000000;1.060690;59.554024;2.000000
2.000000;1.161356;59.601502;2.000000
2.000000;1.060690;59.643689;2.000000
2.000000;1.060690;59.681173;2.000000
2.000000;1.060690;59.714480;2.000000
2.000000;0.960025;59.744074;2.000000
2.000000;1.111023;59.770370;2.000000
2.000000;1.060690;59.793735;2.000000
2.000000;1.060690;59.814496;2.000000
2.000000;1.111023;59.832942;2.000000
2.000000;1.060690;59.849333;2.000000
2.000000;1.060690;59.863897;2.000000
2.000000;1.010358;59.876837;2.000000
2.000000;1.010358;59.888336;2.000000
2.000000;1.262021;59.898552;2.000000
2.000000;1.060690;59.907630;2.000000
2.000000;1.211688;59.915697;2.000000
2.000000;1.564016;59.922864;2.000000
2.000000;1.161356;59.929232;2.000000
2.000000;1.111023;59.934890;2.000000
2.000000;1.312353;59.939918;2.000000
2.000000;1.060690;59.944386;2.000000
2.000000;1.060690;59.948355;2.000000
2.000000;1.060690;59.951882;2.000000
2.000000;1.111023;59.955016;2.000000
2.000000;1.161356;59.957801;2.000000
2.000000;1.010358;59.960275;2.000000
2.000000;1.413018;59.962474;2.000000
2.000000;1.211688;59.964427;2.000000
2.000000;0.960025;59.966163;2.000000
2.000000;1.111023;59.967705;2.000000
2.000000;1.060690;59.969075;2.000000
2.000000;1.161356;59.970293;2.000000
2.000000;1.111023;59.971375;2.000000
2.000000;0.960025;59.972336;2.000000
2.000000;1.060690;59.973190;2.000000
2.000000;1.111023;59.973949;2.000000
2.000000;0.809028;59.974624;2.000000
2.000000;1.060690;59.975223;2.000000
2.000000;1.111023;59.975755;2.000000
2.000000;1.060690;59.976229;2.000000
2.000000;1.111023;59.976649;2.000000
2.000000;1.111023;59.977022;2.000000
2.000000;1.111023;59.977354;2.000000
2.000000;1.060690;59.977649;2.000000
2.000000;1.111023;59.977911;2.000000
2.000000;1.161356;59.978144;2.000000
2.000000;1.111023;59.978351;2.000000
2.000000;1.060690;59.978535;2.000000
2.000000;0.909693;59.978698;2.000000
2.000000;1.060690;59.978843;2.000000
2.000000;1.111023;59.978972;2.000000
2.000000;0.859360;59.979087;2.000000
2.000000;1.111023;59.979188;2.000000
2.000000;0.960025;59.979279;2.000000
2.000000;1.111023;59.979359;2.000000
2.000000;1.111023;59.979431;2.000000
2.000000;1.060690;59.979494;2.000000
2.000000;0.758695;59.979551;2.000000
2.000000;1.060690;59.979601;2.000000
2.000000;1.111023;59.979645;2.000000
2.000000;1.010358;59.979685;2.000000
2.000000;1.312353;59.979720;2.000000
2.000000;1.161356;59.979751;2.000000
2.000000;1.010358;59.979779;2.000000
2.000000;1.362686;59.979803;2.000000
2.000000;1.111023;59.979825;2.000000
2.000000;1.161356;59.979845;2.000000
2.000000;1.060690;59.979862;2.000000
2.000000;1.111023;59.979877;2.000000
2.000000;1.161356;59.979891;2.000000
2.000000;1.060690;59.979903;2.000000
2.000000;1.211688;59.979914;2.000000
2.000000;1.262021;59.979924;2.000000
2.000000;1.060690;59.979932;2.000000
2.000000;1.413018;59.979940;2.000000
2.000000;1.111023;59.979946;2.000000
2.000000;1.060690;59.979952;2.000000
2.000000;0.960025;59.979958;2.000000
2.000000;1.060690;59.979962;2.000000
2.000000;1.060690;59.979967;2.000000
2.000000;1.211688;59.979970;2.000000
2.000000;0.960025;59.979974;2.000000
2.000000;1.060690;59.979977;2.000000
2.000000;1.161356;59.979979;2.000000
2.000000;1.111023;59.979982;2.000000
2.000000;1.060690;59.979984;2.000000
2.000000;1.060690;59.979985;2.000000
2.000000;1.211688;59.979987;2.000000
2.000000;1.060690;59.979988;2.000000
2.000000;0.909693;59.979990;2.000000
2.000000;0.960025;59.979991;2.000000
2.000000;1.111023;59.979992;2.000000
2.000000;1.010358;59.979993;2.000000
2.000000;1.060690;59.979994;2.000000
2.000000;1.111023;59.979994;2.000000
2.000000;1.060690;59.979995;2.000000
2.000000;1.010358;59.979996;2.000000
2.000000;1.060690;59.979996;2.000000
2.000000;1.262021;59.979996;2.000000
2.000000;1.211688;59.979997;2.000000
2.000000;0.960025;59.979997;2.000000
2.000000;1.060690;59.979998;2.000000
2.000000;1.111023;59.979998;2.000000
2.000000;1.010358;59.979998;2.000000
2.000000;1.111023;59.979998;2.000000
2.000000;1.060690;59.979998;2.000000
2.000000;1.060690;59.979999;2.000000
2.000000;1.513683;59.979999;2.000000
2.000000;1.111023;59.979999;2.000000
2.000000;1.111023;59.979999;2.000000
2.000000;1.060690;59.979999;2.000000
2.000000;0.909693;59.979999;2.000000
2.000000;1.010358;59.979999;2.000000
2.000000;1.111023;59.979999;2.000000
2.000000;1.060690;59.979999;2.000000
2.000000;0.758695;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.161356;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.513683;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.161356;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.161356;59.980000;2.000000
2.000000;1.161356;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.161356;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.211688;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.211688;59.980000;2.000000
2.000000;1.111023;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.010358;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
2.000000;1.060690;59.980000;2.000000
3.000000;1.111023;59.980000;3.000000
3.000000;1.161356;63.322621;3.000000
3.000000;1.060690;66.292682;3.000000
3.000000;1.413018;68.931705;3.000000
3.000000;3.325654;71.276588;3.000000
3.000000;0.909693;73.360116;3.000000
3.000000;1.111023;75.211419;3.000000
3.000000;1.161356;76.856379;3.000000
3.000000;1.111023;78.317995;3.000000
3.000000;1.010358;79.616703;3.000000
3.000000;1.010358;80.770659;3.000000
3.000000;0.960025;81.795998;3.000000
3.000000;1.111023;82.707055;3.000000
3.000000;1.010358;83.516567;3.000000
3.000000;1.111023;84.235853;3.000000
3.000000;1.111023;84.874969;3.000000
3.000000;1.060690;85.442850;3.000000
3.000000;0.859360;85.947437;3.000000
3.000000;1.111023;86.395783;3.000000
3.000000;1.010358;86.794158;3.000000
3.000000;1.161356;87.148130;3.000000
3.000000;1.161356;87.462650;3.000000
3.000000;1.111023;87.742114;3.000000
3.000000;1.111023;87.990429;3.000000
3.000000;1.111023;88.211068;3.000000
3.000000;1.161356;88.407115;3.000000
3.000000;1.111023;88.581311;3.000000
3.000000;1.010358;88.736091;3.000000
3.000000;1.060690;88.873620;3.000000
3.000000;1.111023;88.995820;3.000000
3.000000;1.161356;89.104400;3.000000
3.000000;1.161356;89.200878;3.000000
3.000000;1.111023;89.286603;3.000000
3.000000;1.010358;89.362773;3.000000
3.000000;1.060690;89.430453;3.000000
3.000000;0.960025;89.490590;3.000000
3.000000;1.060690;89.544024;3.000000
3.000000;1.111023;89.591502;3.000000
3.000000;1.010358;89.633689;3.000000
3.000000;1.060690;89.671173;3.000000
3.000000;1.161356;89.704480;3.000000
3.000000;1.060690;89.734074;3.000000
3.000000;1.060690;89.760370;3.000000
3.000000;1.111023;89.783735;3.000000
3.000000;1.060690;89.804496;3.000000
3.000000;1.060690;89.822942;3.000000
3.000000;1.010358;89.839333;3.000000
3.000000;1.060690;89.853897;3.000000
3.000000;1.010358;89.866838;3.000000
3.000000;1.111023;89.878336;3.000000
3.000000;1.060690;89.888553;3.000000
3.000000;1.111023;89.897630;3.000000
3.000000;1.010358;89.905697;3.000000
3.000000;1.060690;89.912864;3.000000
3.000000;0.859360;89.919232;3.000000
3.000000;1.060690;89.924891;3.000000
3.000000;14.147148;89.929918;3.000000
3.000000;15.908787;89.934386;3.000000
3.000000;19.734059;89.938355;3.000000
3.000000;18.274416;89.941882;3.000000
3.000000;30.404555;89.945016;3.000000
3.000000;29.901229;89.947801;3.000000
3.000000;35.135812;89.950275;3.000000
3.000000;38.055099;89.952474;3.000000
3.000000;46.410298;89.954427;3.000000
3.000000;42.283031;89.956163;3.000000
3.000000;41.679041;89.957705;3.000000
3.000000;50.537565;89.959075;3.000000
3.000000;45.705643;89.960293;3.000000
3.000000;49.933575;89.961375;3.000000
3.000000;49.933575;89.962336;3.000000
3.000000;45.302983;89.963190;3.000000
3.000000;48.121604;89.963949;3.000000
3.000000;53.607849;89.964624;3.000000
3.000000;54.614500;89.965223;3.000000
3.000000;47.567946;89.965755;3.000000
3.000000;51.191888;89.966229;3.000000
3.000000;54.362837;89.966649;3.000000
3.000000;54.161507;89.967022;3.000000
3.000000;56.929796;89.967354;3.000000
3.000000;46.208968;89.967649;3.000000
3.000000;47.869941;89.967911;3.000000
3.000000;51.141555;89.968144;3.000000
3.000000;59.899415;89.968351;3.000000
3.000000;48.977257;89.968535;3.000000
3.000000;56.728466;89.968698;3.000000
3.000000;51.695213;89.968843;3.000000
3.000000;50.185237;89.968972;3.000000
3.000000;47.416949;89.969087;3.000000
3.000000;48.826259;89.969188;3.000000
3.000000;54.211839;89.969279;3.000000
3.000000;49.228919;89.969359;3.000000
3.000000;51.644881;89.969431;3.000000
3.000000;56.829131;89.969494;3.000000
3.000000;56.577468;89.969551;3.000000
3.000000;49.480582;89.969601;3.000000
3.000000;57.131126;89.969645;3.000000
3.000000;52.198538;89.969685;3.000000
3.000000;56.527136;89.969720;3.000000
3.000000;48.322934;89.969751;3.000000
3.000000;52.752196;89.969779;3.000000
3.000000;58.892764;89.969803;3.000000
3.000000;57.231791;89.969825;3.000000
3.000000;53.356187;89.969845;3.000000
3.000000;53.658182;89.969862;3.000000
3.000000;57.030461;89.969877;3.000000
3.000000;49.983907;89.969891;3.000000
3.000000;50.336235;89.969903;3.000000
3.000000;54.010509;89.969914;3.000000
3.000000;56.980128;89.969924;3.000000
3.000000;60.201410;89.969932;3.000000
3.000000;50.940225;89.969940;3.000000
3.000000;60.453073;89.969946;3.000000
3.000000;50.738895;89.969952;3.000000
3.000000;52.953526;89.969958;3.000000
3.000000;56.426471;89.969962;3.000000
3.000000;57.735116;89.969967;3.000000
3.000000;51.493883;89.969970;3.000000
3.000000;55.168157;89.969974;3.000000
3.000000;59.144427;89.969977;3.000000
3.000000;50.235570;89.969979;3.000000
3.000000;58.188109;89.969982;3.000000
3.000000;59.345757;89.969984;3.000000
3.000000;61.057063;89.969985;3.000000
3.000000;61.409391;89.969987;3.000000
3.000000;49.832910;89.969988;3.000000
3.000000;52.299204;89.969990;3.000000
3.000000;53.557517;89.969991;3.000000
3.000000;52.701864;89.969992;3.000000
3.000000;57.835781;89.969993;3.000000
3.000000;50.185237;89.969994;3.000000
3.000000;55.369488;89.969994;3.000000
3.000000;53.406519;89.969995;3.000000
3.000000;52.651531;89.969996;3.000000
3.000000;53.003859;89.969996;3.000000
3.000000;54.111174;89.969996;3.000000
3.000000;53.859512;89.969997;3.000000
3.000000;56.778798;89.969997;3.000000
3.000000;54.564167;89.969998;3.000000
3.000000;58.288774;89.969998;3.000000
3.000000;58.590769;89.969998;3.000000
3.000000;54.111174;89.969998;3.000000
3.000000;52.349536;89.969998;3.000000
3.000000;57.684784;89.969999;3.000000
3.000000;54.564167;89.969999;3.000000
3.000000;58.188109;89.969999;3.000000
3.000000;55.570818;89.969999;3.000000
3.000000;59.899415;89.969999;3.000000
3.000000;52.550866;89.969999;3.000000
3.000000;59.698085;89.969999;3.000000
3.000000;58.188109;89.969999;3.000000
3.000000;55.772148;89.969999;3.000000
3.000000;52.601199;89.970000;3.000000
3.000000;57.533786;89.970000;3.000000
3.000000;56.225140;89.970000;3.000000
3.000000;62.869034;89.970000;3.000000
3.000000;57.433121;89.970000;3.000000
3.000000;62.365708;89.970000;3.000000
3.000000;55.973478;89.970000;3.000000
3.000000;62.617371;89.970000;3.000000
3.000000;57.936446;89.970000;3.000000
3.000000;53.909844;89.970000;3.000000
3.000000;56.829131;89.970000;3.000000
3.000000;55.973478;89.970000;3.000000
3.000000;58.037111;89.970000;3.000000
3.000000;60.151077;89.970000;3.000000
3.000000;53.104524;89.970000;3.000000
3.000000;58.590769;89.970000;3.000000
3.000000;53.003859;89.970000;3.000000
3.000000;58.087444;89.970000;3.000000
3.000000;53.607849;89.970000;3.000000
3.000000;60.352407;89.970000;3.000000
3.000000;63.724687;89.970000;3.000000
3.000000;59.899415;89.970000;3.000000
3.000000;54.211839;89.970000;3.000000
3.000000;58.490104;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;59.798750;89.970000;3.000000
3.000000;52.852861;89.970000;3.000000
3.000000;59.698085;89.970000;3.000000
3.000000;57.986779;89.970000;3.000000
3.000000;62.214711;89.970000;3.000000
3.000000;57.332456;89.970000;3.000000
3.000000;62.365708;89.970000;3.000000
3.000000;55.570818;89.970000;3.000000
3.000000;60.755068;89.970000;3.000000
3.000000;62.768369;89.970000;3.000000
3.000000;52.399869;89.970000;3.000000
3.000000;56.577468;89.970000;3.000000
3.000000;60.805400;89.970000;3.000000
3.000000;61.761718;89.970000;3.000000
3.000000;52.852861;89.970000;3.000000
3.000000;56.778798;89.970000;3.000000
3.000000;60.151077;89.970000;3.000000
3.000000;54.866162;89.970000;3.000000
3.000000;56.577468;89.970000;3.000000
3.000000;57.080793;89.970000;3.000000
3.000000;56.778798;89.970000;3.000000
3.000000;55.017160;89.970000;3.000000
3.000000;59.597420;89.970000;3.000000
3.000000;52.903194;89.970000;3.000000
3.000000;53.809179;89.970000;3.000000
3.000000;56.124475;89.970000;3.000000
3.000000;55.218490;89.970000;3.000000
3.000000;56.426471;89.970000;3.000000
3.000000;57.131126;89.970000;3.000000
3.000000;59.396090;89.970000;3.000000
3.000000;60.100745;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;54.966827;89.970000;3.000000
3.000000;56.879463;89.970000;3.000000
3.000000;57.584119;89.970000;3.000000
3.000000;58.741767;89.970000;3.000000
3.000000;60.604070;89.970000;3.000000
3.000000;58.490104;89.970000;3.000000
3.000000;61.963048;89.970000;3.000000
3.000000;52.550866;89.970000;3.000000
3.000000;54.211839;89.970000;3.000000
3.000000;53.305854;89.970000;3.000000
3.000000;54.362837;89.970000;3.000000
3.000000;55.570818;89.970000;3.000000
3.000000;54.362837;89.970000;3.000000
3.000000;54.966827;89.970000;3.000000
3.000000;55.872813;89.970000;3.000000
3.000000;57.282123;89.970000;3.000000
3.000000;58.842432;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;52.299204;89.970000;3.000000
3.000000;63.523357;89.970000;3.000000
3.000000;62.869034;89.970000;3.000000
3.000000;52.953526;89.970000;3.000000
3.000000;54.413170;89.970000;3.000000
3.000000;57.181458;89.970000;3.000000
3.000000;53.909844;89.970000;3.000000
3.000000;55.168157;89.970000;3.000000
3.000000;55.570818;89.970000;3.000000
3.000000;58.238441;89.970000;3.000000
3.000000;59.798750;89.970000;3.000000
3.000000;62.214711;89.970000;3.000000
3.000000;60.100745;89.970000;3.000000
3.000000;61.107395;89.970000;3.000000
3.000000;61.258393;89.970000;3.000000
3.000000;61.208060;89.970000;3.000000
3.000000;60.151077;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;62.617371;89.970000;3.000000
3.000000;62.919366;89.970000;3.000000
3.000000;54.262172;89.970000;3.000000
3.000000;55.168157;89.970000;3.000000
3.000000;55.721815;89.970000;3.000000
3.000000;54.262172;89.970000;3.000000
3.000000;54.312505;89.970000;3.000000
3.000000;54.715165;89.970000;3.000000
3.000000;64.077014;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;53.255522;89.970000;3.000000
3.000000;54.715165;89.970000;3.000000
3.000000;56.023810;89.970000;3.000000
3.000000;54.111174;89.970000;3.000000
3.000000;58.892764;89.970000;3.000000
3.000000;64.026682;89.970000;3.000000
3.000000;63.020031;89.970000;3.000000
3.000000;60.604070;89.970000;3.000000
3.000000;59.899415;89.970000;3.000000
3.000000;60.402740;89.970000;3.000000
3.000000;58.792099;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;60.453073;89.970000;3.000000
3.000000;60.000080;89.970000;3.000000
3.000000;56.577468;89.970000;3.000000
3.000000;55.268822;89.970000;3.000000
3.000000;54.312505;89.970000;3.000000
3.000000;62.265043;89.970000;3.000000
3.000000;61.308725;89.970000;3.000000
3.000000;59.496755;89.970000;3.000000
3.000000;59.295424;89.970000;3.000000
3.000000;57.936446;89.970000;3.000000
3.000000;59.144427;89.970000;3.000000
3.000000;58.741767;89.970000;3.000000
3.000000;55.721815;89.970000;3.000000
3.000000;56.527136;89.970000;3.000000
3.000000;62.567039;89.970000;3.000000
3.000000;61.006730;89.970000;3.000000
3.000000;56.829131;89.970000;3.000000
3.000000;55.470153;89.970000;3.000000
3.000000;54.362837;89.970000;3.000000
3.000000;63.624022;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;62.667704;89.970000;3.000000
3.000000;60.906065;89.970000;3.000000
3.000000;56.023810;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;63.070364;89.970000;3.000000
3.000000;57.735116;89.970000;3.000000
3.000000;55.923145;89.970000;3.000000
3.000000;61.812051;89.970000;3.000000
3.000000;63.070364;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;60.000080;89.970000;3.000000
3.000000;58.943097;89.970000;3.000000
3.000000;66.291645;89.970000;3.000000
3.000000;62.265043;89.970000;3.000000
3.000000;58.691434;89.970000;3.000000
3.000000;55.470153;89.970000;3.000000
3.000000;62.667704;89.970000;3.000000
3.000000;59.698085;89.970000;3.000000
3.000000;57.835781;89.970000;3.000000
3.000000;54.765497;89.970000;3.000000
3.000000;54.312505;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;60.906065;89.970000;3.000000
3.000000;55.470153;89.970000;3.000000
3.000000;63.322026;89.970000;3.000000
3.000000;60.956398;89.970000;3.000000
3.000000;55.218490;89.970000;3.000000
3.000000;64.177679;89.970000;3.000000
3.000000;62.214711;89.970000;3.000000
3.000000;58.993429;89.970000;3.000000
3.000000;57.584119;89.970000;3.000000
3.000000;55.923145;89.970000;3.000000
3.000000;54.211839;89.970000;3.000000
3.000000;60.453073;89.970000;3.000000
3.000000;56.728466;89.970000;3.000000
3.000000;58.741767;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;56.980128;89.970000;3.000000
3.000000;54.513835;89.970000;3.000000
3.000000;64.731337;89.970000;3.000000
3.000000;61.258393;89.970000;3.000000
3.000000;61.258393;89.970000;3.000000
3.000000;58.892764;89.970000;3.000000
3.000000;55.570818;89.970000;3.000000
3.000000;62.919366;89.970000;3.000000
3.000000;58.993429;89.970000;3.000000
3.000000;56.980128;89.970000;3.000000
3.000000;63.724687;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;59.094094;89.970000;3.000000
3.000000;56.527136;89.970000;3.000000
3.000000;55.973478;89.970000;3.000000
3.000000;54.312505;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;59.496755;89.970000;3.000000
3.000000;56.225140;89.970000;3.000000
3.000000;53.708514;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;57.684784;89.970000;3.000000
3.000000;55.268822;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;61.308725;89.970000;3.000000
3.000000;58.490104;89.970000;3.000000
3.000000;65.284995;89.970000;3.000000
3.000000;60.805400;89.970000;3.000000
3.000000;56.023810;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;58.288774;89.970000;3.000000
3.000000;54.715165;89.970000;3.000000
3.000000;63.120696;89.970000;3.000000
3.000000;58.993429;89.970000;3.000000
3.000000;56.778798;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;60.553738;89.970000;3.000000
3.000000;65.637323;89.970000;3.000000
3.000000;59.698085;89.970000;3.000000
3.000000;55.822480;89.970000;3.000000
3.000000;60.201410;89.970000;3.000000
3.000000;55.822480;89.970000;3.000000
3.000000;62.667704;89.970000;3.000000
3.000000;58.892764;89.970000;3.000000
3.000000;55.168157;89.970000;3.000000
3.000000;63.724687;89.970000;3.000000
3.000000;60.503405;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;60.050412;89.970000;3.000000
3.000000;55.268822;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;55.470153;89.970000;3.000000
3.000000;62.365708;89.970000;3.000000
3.000000;59.446422;89.970000;3.000000
3.000000;54.715165;89.970000;3.000000
3.000000;64.832002;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;56.275473;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;57.634451;89.970000;3.000000
3.000000;65.435992;89.970000;3.000000
3.000000;58.188109;89.970000;3.000000
