input;measured;model;input
3.000000;59.396090;89.957266;3.000000
3.000000;59.547087;89.958686;3.000000
3.000000;59.043762;89.959947;3.000000
3.000000;57.936446;89.961067;3.000000
3.000000;58.188109;89.962063;3.000000
3.000000;56.577468;89.962948;3.000000
3.000000;64.530007;89.963734;3.000000
3.000000;60.402740;89.964432;3.000000
3.000000;57.886114;89.965053;3.000000
3.000000;66.895636;89.965604;3.000000
3.000000;62.818701;89.966094;3.000000
3.000000;60.755068;89.966529;3.000000
3.000000;58.993429;89.966916;3.000000
3.000000;56.728466;89.967260;3.000000
3.000000;66.996301;89.967565;3.000000
3.000000;63.573689;89.967837;3.000000
3.000000;62.214711;89.968078;3.000000
3.000000;64.328677;89.968292;3.000000
3.000000;60.553738;89.968482;3.000000
3.000000;68.657274;89.968652;3.000000
3.000000;63.523357;89.968802;3.000000
3.000000;59.949747;89.968935;3.000000
3.000000;57.483454;89.969054;3.000000
3.000000;64.077014;89.969159;3.000000
3.000000;61.308725;89.969253;3.000000
3.000000;68.455944;89.969336;3.000000
3.000000;60.604070;89.969410;3.000000
3.000000;66.140648;89.969476;3.000000
3.000000;60.906065;89.969534;3.000000
3.000000;66.291645;89.969586;3.000000
3.000000;61.157728;89.969632;3.000000
3.000000;67.197631;89.969673;3.000000
3.000000;62.516706;89.969710;3.000000
3.000000;58.188109;89.969742;3.000000
3.000000;64.681005;89.969771;3.000000
3.000000;59.144427;89.969796;3.000000
3.000000;61.409391;89.969819;3.000000
3.000000;66.945968;89.969839;3.000000
3.000000;61.610721;89.969857;3.000000
3.000000;65.838653;89.969873;3.000000
3.000000;60.704735;89.969887;3.000000
3.000000;67.549958;89.969900;3.000000
3.000000;62.365708;89.969911;3.000000
3.000000;58.590769;89.969921;3.000000
3.000000;64.278344;89.969930;3.000000
3.000000;69.261264;89.969938;3.000000
3.000000;61.208060;89.969945;3.000000
3.000000;66.190980;89.969951;3.000000
3.000000;61.006730;89.969956;3.000000
3.000000;65.586990;89.969961;3.000000
3.000000;60.956398;89.969965;3.000000
3.000000;67.751289;89.969969;3.000000
3.000000;62.114046;89.969973;3.000000
3.000000;58.439772;89.969976;3.000000
3.000000;64.077014;89.969978;3.000000
3.000000;67.147298;89.969981;3.000000
3.000000;60.050412;89.969983;3.000000
3.000000;65.536657;89.969985;3.000000
3.000000;59.647752;89.969987;3.000000
3.000000;63.926017;89.969988;3.000000
3.000000;58.741767;89.969989;3.000000
3.000000;65.687655;89.969991;3.000000
3.000000;60.100745;89.969992;3.000000
3.000000;66.291645;89.969993;3.000000
3.000000;60.302075;89.969993;3.000000
3.000000;62.768369;89.969994;3.000000
3.000000;67.197631;89.969995;3.000000
3.000000;60.604070;89.969995;3.000000
3.000000;64.177679;89.969996;3.000000
3.000000;58.439772;89.969996;3.000000
3.000000;63.372359;89.969997;3.000000
3.000000;67.600291;89.969997;3.000000
3.000000;63.724687;89.969997;3.000000
3.000000;68.606941;89.969998;3.000000
3.000000;60.956398;89.969998;3.000000
3.000000;62.768369;89.969998;3.000000
3.000000;66.643973;89.969998;3.000000
3.000000;60.100745;89.969999;3.000000
3.000000;62.919366;89.969999;3.000000
3.000000;67.751289;89.969999;3.000000
3.000000;61.409391;89.969999;3.000000
3.000000;66.593641;89.969999;3.000000
3.000000;60.503405;89.969999;3.000000
3.000000;64.127347;89.969999;3.000000
3.000000;66.241313;89.969999;3.000000
3.000000;68.556609;89.969999;3.000000
3.000000;60.402740;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;66.845303;89.970000;3.000000
3.000000;59.597420;89.970000;3.000000
3.000000;64.932667;89.970000;3.000000
3.000000;67.096966;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;66.190980;89.970000;3.000000
3.000000;69.613592;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;63.473024;89.970000;3.000000
3.000000;68.103616;89.970000;3.000000
3.000000;60.503405;89.970000;3.000000
3.000000;64.781670;89.970000;3.000000
3.000000;58.439772;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;64.127347;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;68.304946;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;62.818701;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;59.345757;89.970000;3.000000
3.000000;63.020031;89.970000;3.000000
3.000000;67.700956;89.970000;3.000000
3.000000;59.496755;89.970000;3.000000
3.000000;60.302075;89.970000;3.000000
3.000000;62.315376;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;67.096966;89.970000;3.000000
3.000000;58.792099;89.970000;3.000000
3.000000;62.164378;89.970000;3.000000
3.000000;66.190980;89.970000;3.000000
3.000000;58.590769;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;66.291645;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;59.698085;89.970000;3.000000
3.000000;62.617371;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;68.959269;89.970000;3.000000
3.000000;60.000080;89.970000;3.000000
3.000000;61.510056;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;68.657274;89.970000;3.000000
3.000000;59.345757;89.970000;3.000000
3.000000;62.416041;89.970000;3.000000
3.000000;64.731337;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;67.902286;89.970000;3.000000
3.000000;68.959269;89.970000;3.000000
3.000000;60.201410;89.970000;3.000000
3.000000;61.963048;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;58.792099;89.970000;3.000000
3.000000;71.123568;89.970000;3.000000
3.000000;59.144427;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;62.265043;89.970000;3.000000
3.000000;62.818701;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;58.741767;89.970000;3.000000
3.000000;61.459723;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;61.761718;89.970000;3.000000
3.000000;63.422691;89.970000;3.000000
3.000000;64.328677;89.970000;3.000000
3.000000;64.832002;89.970000;3.000000
3.000000;66.744638;89.970000;3.000000
3.000000;69.311597;89.970000;3.000000
3.000000;60.100745;89.970000;3.000000
3.000000;62.315376;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;65.083665;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;68.908937;89.970000;3.000000
3.000000;60.302075;89.970000;3.000000
3.000000;61.761718;89.970000;3.000000
3.000000;64.731337;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;66.845303;89.970000;3.000000
3.000000;66.593641;89.970000;3.000000
3.000000;68.757939;89.970000;3.000000
3.000000;58.943097;89.970000;3.000000
3.000000;60.805400;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;63.976349;89.970000;3.000000
3.000000;64.932667;89.970000;3.000000
3.000000;65.989650;89.970000;3.000000
3.000000;66.140648;89.970000;3.000000
3.000000;67.801621;89.970000;3.000000
3.000000;58.741767;89.970000;3.000000
3.000000;60.302075;89.970000;3.000000
3.000000;62.969699;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;62.567039;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;63.825352;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;66.190980;89.970000;3.000000
3.000000;68.002951;89.970000;3.000000
3.000000;59.194759;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;64.026682;89.970000;3.000000
3.000000;63.020031;89.970000;3.000000
3.000000;63.523357;89.970000;3.000000
3.000000;65.687655;89.970000;3.000000
3.000000;65.486325;89.970000;3.000000
3.000000;67.952619;89.970000;3.000000
3.000000;59.396090;89.970000;3.000000
3.000000;60.805400;89.970000;3.000000
3.000000;63.674354;89.970000;3.000000
3.000000;65.234662;89.970000;3.000000
3.000000;64.530007;89.970000;3.000000
3.000000;64.630672;89.970000;3.000000
3.000000;66.241313;89.970000;3.000000
3.000000;66.442643;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;60.453073;89.970000;3.000000
3.000000;62.466374;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;64.731337;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;63.271694;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;64.530007;89.970000;3.000000
3.000000;66.140648;89.970000;3.000000
3.000000;68.455944;89.970000;3.000000
3.000000;69.814922;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;62.315376;89.970000;3.000000
3.000000;60.855733;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;61.761718;89.970000;3.000000
3.000000;62.416041;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;65.939318;89.970000;3.000000
3.000000;67.650624;89.970000;3.000000
3.000000;69.261264;89.970000;3.000000
3.000000;70.217582;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;68.556609;89.970000;3.000000
3.000000;69.915587;89.970000;3.000000
3.000000;69.261264;89.970000;3.000000
3.000000;59.647752;89.970000;3.000000
3.000000;61.006730;89.970000;3.000000
3.000000;62.466374;89.970000;3.000000
3.000000;64.832002;89.970000;3.000000
3.000000;65.838653;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;65.284995;89.970000;3.000000
3.000000;65.687655;89.970000;3.000000
3.000000;67.197631;89.970000;3.000000
3.000000;69.261264;89.970000;3.000000
3.000000;59.245092;89.970000;3.000000
3.000000;60.654403;89.970000;3.000000
3.000000;61.006730;89.970000;3.000000
3.000000;69.814922;89.970000;3.000000
3.000000;66.291645;89.970000;3.000000
3.000000;60.151077;89.970000;3.000000
3.000000;59.144427;89.970000;3.000000
3.000000;60.805400;89.970000;3.000000
3.000000;61.862383;89.970000;3.000000
3.000000;63.322026;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;66.241313;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;64.328677;89.970000;3.000000
3.000000;64.429342;89.970000;3.000000
3.000000;64.882335;89.970000;3.000000
3.000000;65.083665;89.970000;3.000000
3.000000;66.090315;89.970000;3.000000
3.000000;67.902286;89.970000;3.000000
3.000000;69.361929;89.970000;3.000000
3.000000;70.167250;89.970000;3.000000
3.000000;70.519577;89.970000;3.000000
3.000000;67.398961;89.970000;3.000000
3.000000;67.449293;89.970000;3.000000
3.000000;67.952619;89.970000;3.000000
3.000000;66.744638;89.970000;3.000000
3.000000;67.197631;89.970000;3.000000
3.000000;68.606941;89.970000;3.000000
3.000000;68.707607;89.970000;3.000000
3.000000;63.473024;89.970000;3.000000
3.000000;68.959269;89.970000;3.000000
3.000000;68.254614;89.970000;3.000000
3.000000;66.794971;89.970000;3.000000
3.000000;66.392310;89.970000;3.000000
3.000000;65.586990;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;66.794971;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;66.241313;89.970000;3.000000
3.000000;63.825352;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;63.221361;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;62.315376;89.970000;3.000000
3.000000;62.768369;89.970000;3.000000
3.000000;63.674354;89.970000;3.000000
3.000000;63.322026;89.970000;3.000000
3.000000;60.604070;89.970000;3.000000
3.000000;69.512927;89.970000;3.000000
3.000000;70.167250;89.970000;3.000000
3.000000;68.204281;89.970000;3.000000
3.000000;68.355279;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;68.556609;89.970000;3.000000
3.000000;68.657274;89.970000;3.000000
3.000000;68.556609;89.970000;3.000000
3.000000;66.643973;89.970000;3.000000
3.000000;63.724687;89.970000;3.000000
3.000000;62.063713;89.970000;3.000000
3.000000;61.862383;89.970000;3.000000
3.000000;59.245092;89.970000;3.000000
3.000000;70.318247;89.970000;3.000000
3.000000;59.345757;89.970000;3.000000
3.000000;70.066585;89.970000;3.000000
3.000000;70.318247;89.970000;3.000000
3.000000;68.808272;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;63.020031;89.970000;3.000000
3.000000;62.114046;89.970000;3.000000
3.000000;70.922238;89.970000;3.000000
3.000000;69.663924;89.970000;3.000000
3.000000;68.757939;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;66.392310;89.970000;3.000000
3.000000;63.624022;89.970000;3.000000
3.000000;60.352407;89.970000;3.000000
3.000000;69.361929;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;64.530007;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;61.157728;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;68.908937;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;61.208060;89.970000;3.000000
3.000000;70.620242;89.970000;3.000000
3.000000;66.744638;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;63.523357;89.970000;3.000000
3.000000;61.258393;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;69.160599;89.970000;3.000000
3.000000;63.875684;89.970000;3.000000
3.000000;60.604070;89.970000;3.000000
3.000000;69.009602;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;62.818701;89.970000;3.000000
3.000000;60.100745;89.970000;3.000000
3.000000;69.814922;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;68.053284;89.970000;3.000000
3.000000;64.379009;89.970000;3.000000
3.000000;62.063713;89.970000;3.000000
3.000000;69.512927;89.970000;3.000000
3.000000;66.794971;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;64.177679;89.970000;3.000000
3.000000;63.070364;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;63.926017;89.970000;3.000000
3.000000;61.711386;89.970000;3.000000
3.000000;69.412262;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;64.882335;89.970000;3.000000
3.000000;64.127347;89.970000;3.000000
3.000000;62.214711;89.970000;3.000000
3.000000;69.160599;89.970000;3.000000
3.000000;65.888985;89.970000;3.000000
3.000000;63.372359;89.970000;3.000000
3.000000;60.704735;89.970000;3.000000
3.000000;70.267915;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;66.241313;89.970000;3.000000
3.000000;63.926017;89.970000;3.000000
3.000000;61.359058;89.970000;3.000000
3.000000;67.952619;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;63.020031;89.970000;3.000000
3.000000;71.022903;89.970000;3.000000
3.000000;68.455944;89.970000;3.000000
3.000000;67.751289;89.970000;3.000000
3.000000;65.385660;89.970000;3.000000
3.000000;64.177679;89.970000;3.000000
3.000000;61.208060;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;61.610721;89.970000;3.000000
3.000000;68.808272;89.970000;3.000000
3.000000;66.945968;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;62.667704;89.970000;3.000000
3.000000;61.006730;89.970000;3.000000
3.000000;69.361929;89.970000;3.000000
3.000000;64.580340;89.970000;3.000000
3.000000;60.151077;89.970000;3.000000
3.000000;68.153949;89.970000;3.000000
3.000000;64.882335;89.970000;3.000000
3.000000;61.510056;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;68.506276;89.970000;3.000000
3.000000;66.140648;89.970000;3.000000
3.000000;63.976349;89.970000;3.000000
3.000000;71.878556;89.970000;3.000000
3.000000;66.140648;89.970000;3.000000
3.000000;62.818701;89.970000;3.000000
3.000000;68.858604;89.970000;3.000000
3.000000;67.348628;89.970000;3.000000
3.000000;64.681005;89.970000;3.000000
3.000000;62.718036;89.970000;3.000000
3.000000;60.453073;89.970000;3.000000
3.000000;70.116917;89.970000;3.000000
3.000000;66.442643;89.970000;3.000000
3.000000;61.258393;89.970000;3.000000
3.000000;68.606941;89.970000;3.000000
3.000000;65.184330;89.970000;3.000000
3.000000;61.208060;89.970000;3.000000
3.000000;69.915587;89.970000;3.000000
3.000000;66.845303;89.970000;3.000000
3.000000;64.228012;89.970000;3.000000
3.000000;62.416041;89.970000;3.000000
3.000000;70.972570;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;68.657274;89.970000;3.000000
3.000000;65.234662;89.970000;3.000000
3.000000;61.560388;89.970000;3.000000
3.000000;70.066585;89.970000;3.000000
3.000000;68.053284;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;62.869034;89.970000;3.000000
3.000000;70.418912;89.970000;3.000000
3.000000;64.630672;89.970000;3.000000
3.000000;61.006730;89.970000;3.000000
3.000000;69.361929;89.970000;3.000000
3.000000;64.077014;89.970000;3.000000
3.000000;61.761718;89.970000;3.000000
3.000000;71.073235;89.970000;3.000000
3.000000;67.247963;89.970000;3.000000
3.000000;65.033332;89.970000;3.000000
3.000000;61.359058;89.970000;3.000000
3.000000;66.392310;89.970000;3.000000
3.000000;62.315376;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;64.882335;89.970000;3.000000
3.000000;62.063713;89.970000;3.000000
3.000000;70.368580;89.970000;3.000000
3.000000;66.341978;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;60.352407;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;61.057063;89.970000;3.000000
3.000000;68.002951;89.970000;3.000000
3.000000;63.422691;89.970000;3.000000
3.000000;68.959269;89.970000;3.000000
3.000000;67.449293;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;61.661053;89.970000;3.000000
3.000000;69.361929;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;69.563259;89.970000;3.000000
3.000000;65.335327;89.970000;3.000000
3.000000;61.661053;89.970000;3.000000
3.000000;67.851954;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;61.812051;89.970000;3.000000
3.000000;69.613592;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;62.416041;89.970000;3.000000
3.000000;67.247963;89.970000;3.000000
3.000000;62.969699;89.970000;3.000000
3.000000;71.224233;89.970000;3.000000
3.000000;65.788320;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;59.949747;89.970000;3.000000
3.000000;67.952619;89.970000;3.000000
3.000000;66.039983;89.970000;3.000000
3.000000;62.617371;89.970000;3.000000
3.000000;67.650624;89.970000;3.000000
3.000000;63.674354;89.970000;3.000000
3.000000;64.278344;89.970000;3.000000
3.000000;66.442643;89.970000;3.000000
3.000000;63.976349;89.970000;3.000000
3.000000;60.855733;89.970000;3.000000
3.000000;69.663924;89.970000;3.000000
3.000000;67.751289;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;71.828223;89.970000;3.000000
3.000000;66.543308;89.970000;3.000000
3.000000;62.466374;89.970000;3.000000
3.000000;71.173900;89.970000;3.000000
3.000000;67.046633;89.970000;3.000000
3.000000;63.976349;89.970000;3.000000
3.000000;62.365708;89.970000;3.000000
3.000000;66.794971;89.970000;3.000000
3.000000;68.204281;89.970000;3.000000
3.000000;65.234662;89.970000;3.000000
3.000000;70.569910;89.970000;3.000000
3.000000;66.241313;89.970000;3.000000
3.000000;63.372359;89.970000;3.000000
3.000000;69.965920;89.970000;3.000000
3.000000;66.694306;89.970000;3.000000
3.000000;64.127347;89.970000;3.000000
3.000000;60.352407;89.970000;3.000000
3.000000;69.512927;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;70.922238;89.970000;3.000000
3.000000;65.737988;89.970000;3.000000
3.000000;62.013381;89.970000;3.000000
3.000000;68.405611;89.970000;3.000000
3.000000;64.781670;89.970000;3.000000
3.000000;61.308725;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;66.291645;89.970000;3.000000
3.000000;62.516706;89.970000;3.000000
3.000000;68.455944;89.970000;3.000000
3.000000;62.114046;89.970000;3.000000
3.000000;69.311597;89.970000;3.000000
3.000000;65.184330;89.970000;3.000000
3.000000;60.553738;89.970000;3.000000
3.000000;68.002951;89.970000;3.000000
3.000000;65.133997;89.970000;3.000000
3.000000;61.459723;89.970000;3.000000
3.000000;69.311597;89.970000;3.000000
3.000000;64.983000;89.970000;3.000000
3.000000;69.462594;89.970000;3.000000
3.000000;64.479674;89.970000;3.000000
3.000000;61.107395;89.970000;3.000000
3.000000;66.744638;89.970000;3.000000
3.000000;62.869034;89.970000;3.000000
3.000000;71.123568;89.970000;3.000000
3.000000;66.895636;89.970000;3.000000
3.000000;63.775019;89.970000;3.000000
3.000000;70.670575;89.970000;3.000000
3.000000;63.976349;89.970000;3.000000
3.000000;70.217582;89.970000;3.000000
3.000000;65.536657;89.970000;3.000000
3.000000;71.375230;89.970000;3.000000
3.000000;67.801621;89.970000;3.000000
3.000000;63.422691;89.970000;3.000000
3.000000;70.720907;89.970000;3.000000
3.000000;67.902286;89.970000;3.000000
3.000000;63.171029;89.970000;3.000000
3.000000;67.952619;89.970000;3.000000
3.000000;62.667704;89.970000;3.000000
3.000000;68.858604;89.970000;3.000000
2.500000;63.473024;89.970000;2.500000
2.500000;70.469245;88.298689;2.500000
2.500000;66.241313;86.813659;2.500000
2.500000;67.851954;85.494148;2.500000
2.500000;61.308725;84.321706;2.500000
2.500000;58.037111;83.279942;2.500000
2.500000;66.241313;82.354291;2.500000
2.500000;56.778798;81.531811;2.500000
2.500000;61.661053;80.801003;2.500000
2.500000;56.074143;80.151649;2.500000
2.500000;55.319155;79.574670;2.500000
2.500000;54.715165;79.062001;2.500000
2.500000;58.238441;78.606473;2.500000
2.500000;55.218490;78.201716;2.500000
2.500000;56.980128;77.842073;2.500000
2.500000;52.299204;77.522516;2.500000
2.500000;58.439772;77.238575;2.500000
2.500000;55.067492;76.986282;2.500000
2.500000;53.758847;76.762109;2.500000
2.500000;54.966827;76.562921;2.500000
2.500000;54.715165;76.385935;2.500000
2.500000;58.993429;76.228675;2.500000
2.500000;50.235570;76.088943;2.500000
2.500000;56.325806;75.964785;2.500000
2.500000;49.933575;75.854466;2.500000
2.500000;58.641102;75.756443;2.500000
2.500000;52.852861;75.669345;2.500000
2.500000;48.775927;75.591955;2.500000
2.500000;53.054191;75.523190;2.500000
2.500000;49.983907;75.462090;2.500000
2.500000;47.920274;75.407800;2.500000
2.500000;58.188109;75.359561;2.500000
2.500000;54.664832;75.316699;2.500000
2.500000;55.822480;75.278614;2.500000
2.500000;55.319155;75.244774;2.500000
2.500000;53.960177;75.214705;2.500000
2.500000;46.158635;75.187988;2.500000
2.500000;48.775927;75.164249;2.500000
2.500000;50.034240;75.143156;2.500000
2.500000;50.336235;75.124413;2.500000
2.500000;48.826259;75.107760;2.500000
2.500000;50.587898;75.092963;2.500000
2.500000;52.852861;75.079815;2.500000
2.500000;55.772148;75.068133;2.500000
2.500000;45.051320;75.057752;2.500000
2.500000;49.329585;75.048529;2.500000
2.500000;51.795878;75.040333;2.500000
2.500000;45.353315;75.033052;2.500000
2.500000;47.920274;75.026581;2.500000
2.500000;53.708514;75.020832;2.500000
2.500000;45.202317;75.015724;2.500000
2.500000;48.322934;75.011185;2.500000
2.500000;47.920274;75.007152;2.500000
2.500000;51.795878;75.003568;2.500000
2.500000;54.866162;75.000384;2.500000
2.500000;48.121604;74.997555;2.500000
2.500000;49.832910;74.995041;2.500000
2.500000;55.218490;74.992807;2.500000
