input;measured;model;input
5.000000;130.062953;149.943490;5.000000
5.000000;126.137016;149.944216;5.000000
5.000000;124.224380;149.944860;5.000000
5.000000;121.154096;149.945433;5.000000
5.000000;127.999320;149.945942;5.000000
5.000000;123.821720;149.946394;5.000000
5.000000;131.371599;149.946796;5.000000
5.000000;127.999320;149.947153;5.000000
5.000000;124.677373;149.947471;5.000000
5.000000;130.666944;149.947753;5.000000
5.000000;124.979368;149.948003;5.000000
5.000000;126.338346;149.948226;5.000000
5.000000;128.804640;149.948423;5.000000
5.000000;124.174048;149.948599;5.000000
5.000000;129.408630;149.948755;5.000000
5.000000;124.224380;149.948894;5.000000
5.000000;131.522596;149.949017;5.000000
5.000000;126.992669;149.949127;5.000000
5.000000;123.318395;149.949224;5.000000
5.000000;128.250982;149.949311;5.000000
5.000000;124.023050;149.949387;5.000000
5.000000;129.811291;149.949456;5.000000
5.000000;123.167397;149.949516;5.000000
5.000000;128.653643;149.949570;5.000000
5.000000;124.375378;149.949618;5.000000
5.000000;131.321266;149.949661;5.000000
5.000000;125.231031;149.949699;5.000000
5.000000;131.270934;149.949732;5.000000
5.000000;127.445662;149.949762;5.000000
5.000000;124.878703;149.949789;5.000000
5.000000;123.117065;149.949812;5.000000
5.000000;130.566278;149.949833;5.000000
5.000000;126.992669;149.949852;5.000000
5.000000;125.684024;149.949868;5.000000
5.000000;124.828371;149.949883;5.000000
5.000000;130.415281;149.949896;5.000000
5.000000;130.163618;149.949908;5.000000
5.000000;129.760958;149.949918;5.000000
5.000000;129.056303;149.949927;5.000000
5.000000;126.439011;149.949935;5.000000
5.000000;125.180698;149.949942;5.000000
5.000000;124.828371;149.949949;5.000000
5.000000;125.281363;149.949954;5.000000
5.000000;123.972718;149.949960;5.000000
5.000000;122.462742;149.949964;5.000000
5.000000;121.103764;149.949968;5.000000
5.000000;121.506424;149.949972;5.000000
5.000000;121.405759;149.949975;5.000000
5.000000;131.270934;149.949978;5.000000
5.000000;129.861623;149.949980;5.000000
5.000000;128.200650;149.949982;5.000000
5.000000;128.401980;149.949984;5.000000
5.000000;127.948987;149.949986;5.000000
5.000000;126.388679;149.949988;5.000000
5.000000;124.224380;149.949989;5.000000
5.000000;122.966067;149.949990;5.000000
5.000000;122.513075;149.949991;5.000000
5.000000;122.311744;149.949992;5.000000
5.000000;131.572929;149.949993;5.000000
5.000000;128.905305;149.949994;5.000000
5.000000;127.747657;149.949995;5.000000
5.000000;126.942337;149.949995;5.000000
5.000000;126.036351;149.949996;5.000000
5.000000;122.664072;149.949996;5.000000
5.000000;131.270934;149.949997;5.000000
5.000000;129.458963;149.949997;5.000000
5.000000;127.495994;149.949997;5.000000
5.000000;125.231031;149.949998;5.000000
5.000000;126.741007;149.949998;5.000000
5.000000;128.603310;149.949998;5.000000
5.000000;126.137016;149.949998;5.000000
5.000000;123.519725;149.949999;5.000000
5.000000;131.472264;149.949999;5.000000
5.000000;126.841672;149.949999;5.000000
5.000000;122.362077;149.949999;5.000000
5.000000;130.968939;149.949999;5.000000
5.000000;128.099985;149.949999;5.000000
5.000000;123.620390;149.949999;5.000000
5.000000;130.163618;149.949999;5.000000
5.000000;125.986019;149.949999;5.000000
5.000000;122.915735;149.949999;5.000000
5.000000;131.170269;149.950000;5.000000
5.000000;126.791339;149.950000;5.000000
5.000000;121.758087;149.950000;5.000000
5.000000;128.955638;149.950000;5.000000
5.000000;126.187349;149.950000;5.000000
5.000000;122.714405;149.950000;5.000000
5.000000;129.056303;149.950000;5.000000
5.000000;123.972718;149.950000;5.000000
5.000000;131.421931;149.950000;5.000000
5.000000;127.747657;149.950000;5.000000
5.000000;124.224380;149.950000;5.000000
5.000000;129.911956;149.950000;5.000000
5.000000;124.325045;149.950000;5.000000
5.000000;131.723927;149.950000;5.000000
5.000000;128.301315;149.950000;5.000000
5.000000;123.771388;149.950000;5.000000
5.000000;129.257633;149.950000;5.000000
5.000000;124.375378;149.950000;5.000000
5.000000;131.874924;149.950000;5.000000
5.000000;127.395329;149.950000;5.000000
5.000000;122.815070;149.950000;5.000000
5.000000;128.351647;149.950000;5.000000
5.000000;122.865402;149.950000;5.000000
5.000000;130.415281;149.950000;5.000000
5.000000;126.137016;149.950000;5.000000
5.000000;132.327917;149.950000;5.000000
5.000000;126.237681;149.950000;5.000000
5.000000;123.519725;149.950000;5.000000
5.000000;129.609961;149.950000;5.000000
5.000000;125.734356;149.950000;5.000000
5.000000;131.723927;149.950000;5.000000
5.000000;126.690674;149.950000;5.000000
5.000000;122.110414;149.950000;5.000000
5.000000;130.465613;149.950000;5.000000
5.000000;127.043002;149.950000;5.000000
5.000000;130.968939;149.950000;5.000000
5.000000;127.495994;149.950000;5.000000
5.000000;124.073383;149.950000;5.000000
5.000000;123.469393;149.950000;5.000000
5.000000;128.703975;149.950000;5.000000
5.000000;123.620390;149.950000;5.000000
5.000000;130.364948;149.950000;5.000000
5.000000;126.892004;149.950000;5.000000
5.000000;124.123715;149.950000;5.000000
5.000000;131.874924;149.950000;5.000000
5.000000;126.086684;149.950000;5.000000
5.000000;122.110414;149.950000;5.000000
5.000000;130.062953;149.950000;5.000000
5.000000;126.539677;149.950000;5.000000
5.000000;122.462742;149.950000;5.000000
5.000000;128.603310;149.950000;5.000000
5.000000;123.670723;149.950000;5.000000
5.000000;129.106635;149.950000;5.000000
5.000000;129.106635;149.950000;5.000000
5.000000;123.872053;149.950000;5.000000
5.000000;130.415281;149.950000;5.000000
5.000000;126.086684;149.950000;5.000000
5.000000;123.016400;149.950000;5.000000
5.000000;131.472264;149.950000;5.000000
5.000000;126.992669;149.950000;5.000000
5.000000;121.959417;149.950000;5.000000
5.000000;130.062953;149.950000;5.000000
5.000000;127.898655;149.950000;5.000000
5.000000;124.576708;149.950000;5.000000
5.000000;131.723927;149.950000;5.000000
5.000000;127.646992;149.950000;5.000000
5.000000;124.979368;149.950000;5.000000
5.000000;123.318395;149.950000;5.000000
5.000000;131.774259;149.950000;5.000000
5.000000;127.043002;149.950000;5.000000
5.000000;123.821720;149.950000;5.000000
5.000000;121.707754;149.950000;5.000000
5.000000;131.421931;149.950000;5.000000
5.000000;128.754308;149.950000;5.000000
5.000000;124.627041;149.950000;5.000000
5.000000;122.211079;149.950000;5.000000
5.000000;122.664072;149.950000;5.000000
5.000000;130.566278;149.950000;5.000000
5.000000;128.200650;149.950000;5.000000
5.000000;124.727706;149.950000;5.000000
5.000000;122.563407;149.950000;5.000000
5.000000;121.355426;149.950000;5.000000
5.000000;127.395329;149.950000;5.000000
5.000000;129.106635;149.950000;5.000000
5.000000;125.885354;149.950000;5.000000
5.000000;124.375378;149.950000;5.000000
5.000000;122.764737;149.950000;5.000000
5.000000;121.556757;149.950000;5.000000
5.000000;129.207300;149.950000;5.000000
5.000000;125.080033;149.950000;5.000000
5.000000;122.462742;149.950000;5.000000
5.000000;124.476043;149.950000;5.000000
5.000000;129.559628;149.950000;5.000000
5.000000;125.784689;149.950000;5.000000
5.000000;122.160747;149.950000;5.000000
5.000000;124.727706;149.950000;5.000000
5.000000;130.868274;149.950000;5.000000
5.000000;128.351647;149.950000;5.000000
5.000000;125.231031;149.950000;5.000000
5.000000;122.412409;149.950000;5.000000
5.000000;121.556757;149.950000;5.000000
5.000000;121.355426;149.950000;5.000000
5.000000;130.465613;149.950000;5.000000
5.000000;127.747657;149.950000;5.000000
5.000000;125.231031;149.950000;5.000000
5.000000;124.727706;149.950000;5.000000
5.000000;123.821720;149.950000;5.000000
5.000000;122.462742;149.950000;5.000000
5.000000;131.371599;149.950000;5.000000
5.000000;129.005970;149.950000;5.000000
5.000000;128.905305;149.950000;5.000000
5.000000;128.250982;149.950000;5.000000
5.000000;126.892004;149.950000;5.000000
5.000000;124.627041;149.950000;5.000000
5.000000;124.023050;149.950000;5.000000
5.000000;124.274713;149.950000;5.000000
5.000000;125.130366;149.950000;5.000000
5.000000;123.419060;149.950000;5.000000
5.000000;122.513075;149.950000;5.000000
5.000000;121.808419;149.950000;5.000000
5.000000;123.117065;149.950000;5.000000
5.000000;123.469393;149.950000;5.000000
5.000000;122.362077;149.950000;5.000000
5.000000;121.053431;149.950000;5.000000
5.000000;121.305094;149.950000;5.000000
5.000000;122.311744;149.950000;5.000000
5.000000;123.066732;149.950000;5.000000
5.000000;121.254761;149.950000;5.000000
5.000000;123.570058;149.950000;5.000000
5.000000;120.650771;149.950000;5.000000
5.000000;121.758087;149.950000;5.000000
5.000000;121.355426;149.950000;5.000000
5.000000;131.371599;149.950000;5.000000
5.000000;130.213951;149.950000;5.000000
5.000000;130.314616;149.950000;5.000000
5.000000;131.220601;149.950000;5.000000
5.000000;130.012621;149.950000;5.000000
5.000000;128.200650;149.950000;5.000000
5.000000;126.539677;149.950000;5.000000
5.000000;126.640342;149.950000;5.000000
2.500000;126.237681;149.950000;2.500000
2.500000;125.180698;141.593446;2.500000
2.500000;123.872053;134.168296;2.500000
2.500000;112.396237;127.570738;2.500000
2.500000;108.772295;121.708529;2.500000
2.500000;105.651679;116.499709;2.500000
2.500000;105.047689;111.871454;2.500000
2.500000;93.420876;107.759054;2.500000
2.500000;94.125531;104.105013;2.500000
2.500000;93.269878;100.858244;2.500000
2.500000;89.746601;97.973352;2.500000
2.500000;82.599383;95.410005;2.500000
2.500000;85.418004;93.132363;2.500000
2.500000;84.763682;91.108582;2.500000
2.500000;81.039075;89.310367;2.500000
2.500000;74.646844;87.712578;2.500000
2.500000;74.546179;86.292875;2.500000
2.500000;69.714257;85.031408;2.500000
2.500000;69.764590;83.910543;2.500000
2.500000;75.150170;82.914606;2.500000
2.500000;62.466374;82.029674;2.500000
2.500000;67.197631;81.243375;2.500000
2.500000;65.335327;80.544716;2.500000
2.500000;68.757939;79.923927;2.500000
2.500000;65.133997;79.372330;2.500000
2.500000;65.184330;78.882213;2.500000
2.500000;58.691434;78.446723;2.500000
2.500000;54.513835;78.059773;2.500000
2.500000;62.315376;77.715950;2.500000
2.500000;58.037111;77.410450;2.500000
2.500000;54.966827;77.139000;2.500000
2.500000;62.114046;76.897805;2.500000
2.500000;57.684784;76.683493;2.500000
2.500000;59.043762;76.493068;2.500000
2.500000;50.638230;76.323868;2.500000
2.500000;55.772148;76.173526;2.500000
2.500000;50.990558;76.039941;2.500000
2.500000;50.386568;75.921245;2.500000
2.500000;48.876592;75.815778;2.500000
2.500000;48.222269;75.722067;2.500000
2.500000;46.913623;75.638800;2.500000
2.500000;49.430250;75.564815;2.500000
2.500000;52.701864;75.499075;2.500000
2.500000;46.007638;75.440663;2.500000
2.500000;50.336235;75.388761;2.500000
2.500000;47.668611;75.342644;2.500000
2.500000;45.302983;75.301667;2.500000
2.500000;44.396997;75.265258;2.500000
2.500000;42.836689;75.232906;2.500000
2.500000;45.554645;75.204160;2.500000
2.500000;45.906973;75.178619;2.500000
2.500000;47.970606;75.155924;2.500000
2.500000;46.007638;75.135758;2.500000
2.500000;47.064621;75.117841;2.500000
2.500000;48.473932;75.101920;2.500000
2.500000;51.946876;75.087774;2.500000
2.500000;53.960177;75.075204;2.500000
2.500000;44.145334;75.064036;2.500000
2.500000;50.034240;75.054112;2.500000
2.500000;43.994337;75.045294;2.500000
2.500000;50.587898;75.037459;2.500000
2.500000;43.088351;75.030498;2.500000
2.500000;41.024718;75.024312;2.500000
2.500000;47.416949;75.018816;2.500000
2.500000;43.541344;75.013932;2.500000
2.500000;47.769276;75.009593;2.500000
2.500000;41.779706;75.005737;2.500000
2.500000;48.423599;75.002311;2.500000
2.500000;43.340014;74.999267;2.500000
2.500000;50.688563;74.996563;2.500000
2.500000;43.944004;74.994159;2.500000
2.500000;41.528043;74.992024;2.500000
2.500000;49.329585;74.990126;2.500000
2.500000;48.071271;74.988440;2.500000
2.500000;43.893672;74.986942;2.500000
2.500000;42.383696;74.985611;2.500000
2.500000;42.081701;74.984429;2.500000
2.500000;39.967735;74.983378;2.500000
2.500000;48.775927;74.982444;2.500000
2.500000;41.981036;74.981614;2.500000
2.500000;50.789228;74.980877;2.500000
2.500000;47.014288;74.980222;2.500000
2.500000;44.900322;74.979640;2.500000
2.500000;52.097873;74.979123;2.500000
2.500000;48.876592;74.978663;2.500000
2.500000;47.920274;74.978255;2.500000
2.500000;46.510963;74.977892;2.500000
2.500000;45.504313;74.977570;2.500000
2.500000;42.786356;74.977283;2.500000
2.500000;43.692342;74.977029;2.500000
2.500000;43.038019;74.976803;2.500000
2.500000;41.981036;74.976602;2.500000
2.500000;49.681912;74.976423;2.500000
2.500000;44.799657;74.976265;2.500000
2.500000;42.786356;74.976124;2.500000
2.500000;50.990558;74.975998;2.500000
2.500000;49.128254;74.975887;2.500000
2.500000;43.289681;74.975788;2.500000
2.500000;42.585026;74.975700;2.500000
2.500000;41.024718;74.975622;2.500000
2.500000;40.571725;74.975553;2.500000
2.500000;50.587898;74.975491;2.500000
2.500000;48.725594;74.975437;2.500000
2.500000;50.839560;74.975388;2.500000
2.500000;48.473932;74.975345;2.500000
2.500000;48.272602;74.975306;2.500000
2.500000;42.736024;74.975272;2.500000
2.500000;39.967735;74.975242;2.500000
2.500000;48.926924;74.975215;2.500000
2.500000;46.359966;74.975191;2.500000
2.500000;44.950655;74.975170;2.500000
2.500000;40.571725;74.975151;2.500000
2.500000;41.175715;74.975134;2.500000
2.500000;39.917402;74.975119;2.500000
2.500000;40.722723;74.975106;2.500000
2.500000;50.940225;74.975094;2.500000
2.500000;39.967735;74.975083;2.500000
2.500000;41.930703;74.975074;2.500000
2.500000;41.830038;74.975066;2.500000
2.500000;41.528043;74.975059;2.500000
2.500000;48.020939;74.975052;2.500000
2.500000;47.366616;74.975046;2.500000
2.500000;44.849990;74.975041;2.500000
2.500000;44.749325;74.975037;2.500000
2.500000;42.182366;74.975032;2.500000
2.500000;40.068400;74.975029;2.500000
2.500000;41.125383;74.975026;2.500000
2.500000;40.622058;74.975023;2.500000
2.500000;41.377046;74.975020;2.500000
2.500000;39.816737;74.975018;2.500000
2.500000;41.528043;74.975016;2.500000
2.500000;42.937354;74.975014;2.500000
2.500000;42.585026;74.975013;2.500000
2.500000;41.276380;74.975011;2.500000
2.500000;47.869941;74.975010;2.500000
2.500000;41.830038;74.975009;2.500000
2.500000;48.272602;74.975008;2.500000
2.500000;46.007638;74.975007;2.500000
2.500000;45.755975;74.975006;2.500000
2.500000;44.799657;74.975006;2.500000
2.500000;43.843339;74.975005;2.500000
2.500000;41.930703;74.975004;2.500000
2.500000;43.994337;74.975004;2.500000
2.500000;43.793007;74.975003;2.500000
2.500000;44.195667;74.975003;2.500000
2.500000;41.930703;74.975003;2.500000
2.500000;50.889893;74.975002;2.500000
2.500000;50.336235;74.975002;2.500000
2.500000;49.228919;74.975002;2.500000
2.500000;49.279252;74.975002;2.500000
2.500000;45.755975;74.975002;2.500000
2.500000;47.165286;74.975001;2.500000
2.500000;48.473932;74.975001;2.500000
2.500000;39.061749;74.975001;2.500000
2.500000;40.018067;74.975001;2.500000
2.500000;40.773055;74.975001;2.500000
2.500000;48.977257;74.975001;2.500000
2.500000;46.963956;74.975001;2.500000
2.500000;45.806308;74.975001;2.500000
2.500000;46.812958;74.975001;2.500000
2.500000;46.913623;74.975000;2.500000
2.500000;48.423599;74.975000;2.500000
2.500000;45.655310;74.975000;2.500000
2.500000;49.279252;74.975000;2.500000
2.500000;43.390347;74.975000;2.500000
2.500000;41.377046;74.975000;2.500000
2.500000;42.937354;74.975000;2.500000
2.500000;43.994337;74.975000;2.500000
2.500000;49.430250;74.975000;2.500000
2.500000;39.514742;74.975000;2.500000
2.500000;41.779706;74.975000;2.500000
2.500000;51.141555;74.975000;2.500000
2.500000;39.162414;74.975000;2.500000
2.500000;50.839560;74.975000;2.500000
2.500000;45.755975;74.975000;2.500000
2.500000;50.537565;74.975000;2.500000
2.500000;47.416949;74.975000;2.500000
2.500000;49.379917;74.975000;2.500000
2.500000;49.631580;74.975000;2.500000
2.500000;40.018067;74.975000;2.500000
2.500000;50.940225;74.975000;2.500000
2.500000;39.716072;74.975000;2.500000
2.500000;42.132033;74.975000;2.500000
2.500000;42.434029;74.975000;2.500000
2.500000;42.987686;74.975000;2.500000
2.500000;50.990558;74.975000;2.500000
2.500000;50.688563;74.975000;2.500000
2.500000;49.128254;74.975000;2.500000
2.500000;49.581247;74.975000;2.500000
2.500000;47.769276;74.975000;2.500000
2.500000;45.252650;74.975000;2.500000
2.500000;47.114953;74.975000;2.500000
2.500000;47.668611;74.975000;2.500000
2.500000;49.681912;74.975000;2.500000
2.500000;49.480582;74.975000;2.500000
2.500000;39.716072;74.975000;2.500000
2.500000;42.736024;74.975000;2.500000
2.500000;43.944004;74.975000;2.500000
2.500000;45.151985;74.975000;2.500000
2.500000;42.081701;74.975000;2.500000
2.500000;41.981036;74.975000;2.500000
2.500000;41.477711;74.975000;2.500000
2.500000;41.981036;74.975000;2.500000
2.500000;41.226048;74.975000;2.500000
2.500000;39.212747;74.975000;2.500000
2.500000;41.628708;74.975000;2.500000
2.500000;41.880371;74.975000;2.500000
2.500000;44.598327;74.975000;2.500000
2.500000;43.994337;74.975000;2.500000
2.500000;47.165286;74.975000;2.500000
2.500000;50.436900;74.975000;2.500000
2.500000;40.420728;74.975000;2.500000
2.500000;42.283031;74.975000;2.500000
2.500000;39.464410;74.975000;2.500000
2.500000;41.024718;74.975000;2.500000
2.500000;41.075050;74.975000;2.500000
2.500000;42.987686;74.975000;2.500000
2.500000;42.283031;74.975000;2.500000
2.500000;42.031368;74.975000;2.500000
2.500000;45.252650;74.975000;2.500000
2.500000;47.215618;74.975000;2.500000
2.500000;39.363744;74.975000;2.500000
2.500000;39.716072;74.975000;2.500000
2.500000;44.095002;74.975000;2.500000
2.500000;48.675262;74.975000;2.500000
2.500000;39.867070;74.975000;2.500000
2.500000;42.434029;74.975000;2.500000
2.500000;40.370395;74.975000;2.500000
2.500000;42.434029;74.975000;2.500000
2.500000;42.786356;74.975000;2.500000
2.500000;45.453980;74.975000;2.500000
2.500000;44.900322;74.975000;2.500000
2.500000;44.849990;74.975000;2.500000
2.500000;48.222269;74.975000;2.500000
2.500000;38.709422;74.975000;2.500000
2.500000;42.031368;74.975000;2.500000
2.500000;42.283031;74.975000;2.500000
2.500000;47.165286;74.975000;2.500000
2.500000;39.766405;74.975000;2.500000
2.500000;41.981036;74.975000;2.500000
2.500000;44.749325;74.975000;2.500000
2.500000;42.685691;74.975000;2.500000
2.500000;44.900322;74.975000;2.500000
2.500000;45.755975;74.975000;2.500000
2.500000;48.574597;74.975000;2.500000
2.500000;48.423599;74.975000;2.500000
2.500000;48.826259;74.975000;2.500000
2.500000;40.974385;74.975000;2.500000
2.500000;42.534694;74.975000;2.500000
2.500000;46.561296;74.975000;2.500000
2.500000;47.416949;74.975000;2.500000
3.000000;40.219397;74.975000;3.000000
3.000000;45.051320;76.646311;3.000000
3.000000;47.316284;78.131341;3.000000
3.000000;51.342886;79.450852;3.000000
3.000000;43.843339;80.623294;3.000000
3.000000;43.994337;81.665058;3.000000
3.000000;54.916495;82.590709;3.000000
3.000000;47.416949;83.413189;3.000000
3.000000;51.997208;84.143997;3.000000
3.000000;55.168157;84.793351;3.000000
3.000000;56.829131;85.370330;3.000000
3.000000;54.413170;85.882999;3.000000
3.000000;52.903194;86.338527;3.000000
3.000000;49.228919;86.743284;3.000000
3.000000;54.916495;87.102927;3.000000
3.000000;55.570818;87.422484;3.000000
3.000000;57.282123;87.706425;3.000000
3.000000;56.980128;87.958718;3.000000
3.000000;56.376138;88.182891;3.000000
3.000000;52.450201;88.382079;3.000000
3.000000;50.940225;88.559065;3.000000
3.000000;59.345757;88.716325;3.000000
3.000000;55.369488;88.856057;3.000000
3.000000;50.990558;88.980215;3.000000
3.000000;58.590769;89.090534;3.000000
3.000000;53.104524;89.188557;3.000000
3.000000;54.966827;89.275655;3.000000
3.000000;58.188109;89.353045;3.000000
3.000000;60.251742;89.421810;3.000000
3.000000;63.070364;89.482910;3.000000
3.000000;62.768369;89.537200;3.000000
3.000000;54.060842;89.585439;3.000000
3.000000;55.872813;89.628301;3.000000
3.000000;56.678133;89.666386;3.000000
3.000000;59.245092;89.700226;3.000000
3.000000;59.949747;89.730295;3.000000
3.000000;60.654403;89.757012;3.000000
3.000000;57.483454;89.780751;3.000000
3.000000;56.476803;89.801844;3.000000
3.000000;54.463502;89.820587;3.000000
3.000000;62.516706;89.837240;3.000000
3.000000;60.956398;89.852037;3.000000
3.000000;58.641102;89.865185;3.000000
3.000000;57.785449;89.876867;3.000000
3.000000;55.117825;89.887248;3.000000
3.000000;54.966827;89.896471;3.000000
3.000000;64.630672;89.904667;3.000000
3.000000;59.698085;89.911948;3.000000
3.000000;55.772148;89.918419;3.000000
3.000000;63.372359;89.924168;3.000000
3.000000;59.144427;89.929276;3.000000
3.000000;57.986779;89.933815;3.000000
3.000000;62.214711;89.937848;3.000000
3.000000;58.842432;89.941432;3.000000
3.000000;55.117825;89.944616;3.000000
3.000000;63.976349;89.947445;3.000000
3.000000;60.805400;89.949959;3.000000
3.000000;57.181458;89.952193;3.000000
3.000000;62.063713;89.954178;3.000000
3.000000;56.527136;89.955941;3.000000
3.000000;63.422691;89.957508;3.000000
3.000000;56.678133;89.958900;3.000000
3.000000;63.674354;89.960138;3.000000
3.000000;58.137776;89.961237;3.000000
3.000000;65.184330;89.962214;3.000000
3.000000;60.855733;89.963081;3.000000
3.000000;56.778798;89.963853;3.000000
3.000000;64.177679;89.964538;3.000000
3.000000;56.879463;89.965147;3.000000
3.000000;62.516706;89.965687;3.000000
3.000000;56.225140;89.966168;3.000000
3.000000;60.906065;89.966595;3.000000
3.000000;55.168157;89.966975;3.000000
3.000000;60.805400;89.967312;3.000000
3.000000;56.174808;89.967612;3.000000
3.000000;61.963048;89.967878;3.000000
3.000000;58.540437;89.968114;3.000000
3.000000;65.083665;89.968324;3.000000
3.000000;55.369488;89.968511;3.000000
3.000000;60.503405;89.968677;3.000000
3.000000;64.278344;89.968825;3.000000
3.000000;58.540437;89.968956;3.000000
3.000000;65.133997;89.969072;3.000000
3.000000;58.691434;89.969175;3.000000
3.000000;54.966827;89.969267;3.000000
3.000000;60.654403;89.969349;3.000000
3.000000;65.737988;89.969422;3.000000
3.000000;57.936446;89.969486;3.000000
3.000000;62.516706;89.969543;3.000000
3.000000;56.225140;89.969594;3.000000
3.000000;59.547087;89.969639;3.000000
3.000000;65.888985;89.969680;3.000000
3.000000;60.000080;89.969715;3.000000
3.000000;65.888985;89.969747;3.000000
3.000000;60.604070;89.969775;3.000000
3.000000;64.530007;89.969800;3.000000
3.000000;57.282123;89.969823;3.000000
3.000000;62.265043;89.969842;3.000000
3.000000;65.737988;89.969860;3.000000
3.000000;59.748417;89.969876;3.000000
3.000000;64.983000;89.969889;3.000000
3.000000;58.741767;89.969902;3.000000
3.000000;64.177679;89.969913;3.000000
3.000000;58.792099;89.969922;3.000000
3.000000;63.875684;89.969931;3.000000
3.000000;65.788320;89.969939;3.000000
3.000000;57.433121;89.969946;3.000000
3.000000;60.402740;89.969952;3.000000
3.000000;63.120696;89.969957;3.000000
3.000000;55.319155;89.969962;3.000000
3.000000;59.245092;89.969966;3.000000
3.000000;63.624022;89.969970;3.000000
3.000000;55.621150;89.969973;3.000000
3.000000;60.352407;89.969976;3.000000
3.000000;64.731337;89.969979;3.000000
3.000000;66.090315;89.969981;3.000000
3.000000;57.231791;89.969983;3.000000
3.000000;58.993429;89.969985;3.000000
3.000000;61.510056;89.969987;3.000000
3.000000;63.070364;89.969988;3.000000
3.000000;66.492975;89.969990;3.000000
3.000000;57.886114;89.969991;3.000000
3.000000;60.050412;89.969992;3.000000
3.000000;64.328677;89.969993;3.000000
3.000000;55.872813;89.969994;3.000000
3.000000;66.593641;89.969994;3.000000
3.000000;57.382789;89.969995;3.000000
3.000000;57.835781;89.969995;3.000000
3.000000;59.194759;89.969996;3.000000
3.000000;58.993429;89.969996;3.000000
3.000000;60.855733;89.969997;3.000000
3.000000;63.020031;89.969997;3.000000
3.000000;63.926017;89.969997;3.000000
3.000000;57.231791;89.969998;3.000000
3.000000;56.728466;89.969998;3.000000
3.000000;68.254614;89.969998;3.000000
3.000000;67.549958;89.969998;3.000000
3.000000;66.945968;89.969999;3.000000
3.000000;66.996301;89.969999;3.000000
3.000000;65.486325;89.969999;3.000000
3.000000;66.543308;89.969999;3.000000
3.000000;56.124475;89.969999;3.000000
